"","counts_bg","counts_fg","freq_bg","freq_fg","n_cells_with_min_umis_above_thresh","log2_FC","p.value","adj.p.value"
"Gm561",283,11,2.63268352874109e-05,1.76726984121884e-05,26,-0.549387963378335,0.1016,0.179424579786073
"Rin2",73,1,6.79102111654062e-06,1.60660894656258e-06,4,-1.57963826449555,0.0477,0.0971288698716335
"Naa20",484,21,4.50254002795296e-05,3.37387878778142e-05,66,-0.405882852912577,0.1025,0.180580357142857
"Crnkl1",318,16,2.95828043158893e-05,2.57057431450013e-05,38,-0.195570671000809,0.5169,0.636099939154244
"Kiz",133,3,1.23726823082178e-05,4.81982683968774e-06,7,-1.20024073827684,0.0191,0.0463603360336034
"Xrn2",1172,37,0.000109028448610762,5.94445310228155e-05,279,-0.864192874194348,0,0
"Nxt1",538,28,5.00488953520391e-05,4.49850505037522e-05,96,-0.150714818060207,0.5351,0.651853485920795
"Gzf1",55,9,5.11652275903745e-06,1.44594805190632e-05,4,1.3377082220977,0.0752,0.140468252135765
"Cst3",316064,17363,0.0294027027147712,0.0278955511391661,1718,-0.0759110683370523,0.2872,0.408338840070299
"Zfp120",277,15,2.57686691682432e-05,2.40991341984387e-05,32,-0.0929078168317892,0.7893,0.858142319580701
"Apmap",198,7,1.84194819325348e-05,1.12462626259381e-05,10,-0.665163185757782,0.0923,0.165603681525837
"Acss1",607,4,5.64678057224679e-05,6.42643578625032e-06,103,-2.95201208347745,0,0
"Entpd6",153,3,1.42332360387769e-05,4.81982683968774e-06,11,-1.38817431647548,0.0073,0.0212511694854264
"Pygb",199,9,1.85125096190628e-05,1.44594805190632e-05,10,-0.335907501839454,0.3635,0.487923510867762
"Abhd12",488,36,4.53975110256414e-05,5.78379220762529e-05,81,0.342698882505053,0.1818,0.286586515978176
"Gins1",90,2,8.37249178751583e-06,3.21321789312516e-06,9,-1.15351012732679,0.0674,0.128207383023748
"Nsfl1c",574,51,5.33978920670454e-05,8.19370562746916e-05,108,0.608466094137545,0.0114,0.030599203715992
"Fkbp1a",2367,137,0.000220196534011666,0.000220105425679073,667,-0.000594352064668726,0.9964,0.997880168358505
"Psmf1",275,15,2.55826137951873e-05,2.40991341984387e-05,29,-0.0828453689471141,0.8065,0.869133475422939
"Fam110a",222,33,2.06521464092057e-05,5.30180952365651e-05,28,1.31893272050763,0.0022,0.00775850043591979
"Slc52a3",142,4,1.32099314869694e-05,6.42643578625032e-06,14,-0.936157717942219,0.0568,0.111640427599611
"Csnk2a1",479,31,4.45602618468898e-05,4.980487734344e-05,71,0.157190965885502,0.5307,0.64805479245283
"Tbc1d20",235,26,2.18615063340691e-05,4.17718326106271e-05,18,0.903740557350678,0.0143,0.0366794546607483
"Rbck1",821,35,7.637573063945e-05,5.62313131296903e-05,164,-0.435076418569819,0.0286,0.0641636161952302
"Rem1",153,6,1.42332360387769e-05,9.63965367937548e-06,12,-0.517771258216253,0.2451,0.362364583333333
"H13",2402,55,0.000223452503040145,8.83634920609419e-05,679,-1.32865271663982,0,0
"Id1",30,0,2.79083059583861e-06,0,6,-1.92251398697432,0.3087,0.431326943005181
"Bcl2l1",172,28,1.6000762082808e-05,4.49850505037522e-05,23,1.43556550625234,0.0038,0.0122478087649402
"Tpx2",405,2,3.76762130438212e-05,3.21321789312516e-06,95,-3.19845210702276,0,0
"Pdrg1",649,33,6.0374968556642e-05,5.30180952365651e-05,123,-0.184207611276366,0.4117,0.536250684269844
"Hck",1799,72,0.000167356808063789,0.000115675844152506,497,-0.529016157213125,4e-04,0.0017809576224546
"Tm9sf4",214,18,1.99079249169821e-05,2.89189610381264e-05,23,0.517010193740373,0.1663,0.267256058800159
"Tspyl3",89,0,8.27946410098788e-06,0,5,-3.21404149057143,0.0029,0.0097632126508531
"Plagl2",121,12,1.12563500698824e-05,1.9279307358751e-05,10,0.726478968134487,0.1496,0.245489655172414
"Pofut1",133,9,1.23726823082178e-05,1.44594805190632e-05,13,0.209202969656551,0.6617,0.758666808390023
"Kif3b",237,9,2.2047561707125e-05,1.44594805190632e-05,23,-0.576122288734953,0.1202,0.205715675904379
"Asxl1",141,3,1.31169038004415e-05,4.81982683968774e-06,10,-1.27837556959482,0.0141,0.036258423394787
"Commd7",766,46,7.12592078804125e-05,7.39040115418787e-05,154,0.0518615456427878,0.7956,0.862081146223889
"Mapre1",1756,137,0.000163356617543087,0.000220105425679073,479,0.427904882426405,0.0033,0.010905637254902
"Cdk5rap1",253,15,2.35360046915723e-05,2.40991341984387e-05,21,0.0327372512929367,0.9227,0.949458534723989
"Snta1",63,1,5.86074425126108e-06,1.60660894656258e-06,5,-1.39619092748412,0.0742,0.139017600741084
"E2f1",234,2,2.17684786475412e-05,3.21321789312516e-06,34,-2.4340434620117,0,0
"Pxmp4",224,7,2.08382017822616e-05,1.12462626259381e-05,13,-0.834512537960525,0.0279,0.0628546365914787
"Chmp4b",1778,91,0.000165403226646702,0.000146201414137195,487,-0.176891877201024,0.2111,0.322287035289677
"Raly",2078,105,0.000193311532605088,0.000168693939389071,536,-0.195436488999689,0.1772,0.280922594552224
"Eif2s2",2488,187,0.000231452884081549,0.000300435873007202,694,0.374912792371811,0.004,0.0128209191759113
"Itch",465,37,4.32578742354985e-05,5.94445310228155e-05,74,0.449677653138414,0.0904,0.162844800712536
"Dynlrb1",2125,163,0.000197683833871902,0.0002618772582897,630,0.403914847817574,0.001,0.0039214735821619
"Map1lc3a",315,25,2.93037212563054e-05,4.01652236640645e-05,41,0.441931099149143,0.166,0.267039172797773
"Pigu",138,7,1.28378207408576e-05,1.12462626259381e-05,7,-0.17627522929724,0.6967,0.78664382414515
"Ncoa6",119,11,1.10702946968265e-05,1.76726984121884e-05,6,0.629469528085332,0.1885,0.295192605497484
"Acss2",87,4,8.09340872793197e-06,6.42643578625032e-06,7,-0.292151224540308,0.6226,0.725246076313895
"Trpc4ap",646,32,6.00958854970581e-05,5.14114862900026e-05,125,-0.221192203363723,0.314,0.436695891352931
"Edem2",542,25,5.04210060981509e-05,4.01652236640645e-05,88,-0.320931773330589,0.1928,0.300530250481696
"Procr",86,39,8.00038104140402e-06,6.26577489159406e-05,13,2.82227815487998,0.0012,0.00457708628005658
"BC029722",228,8,2.12103125283734e-05,1.28528715725006e-05,17,-0.681044628999126,0.0678,0.128937940761636
"Eif6",1277,89,0.000118796355696197,0.00014298819624407,348,0.265366527524332,0.0982,0.174601758241758
"Uqcc1",127,6,1.18145161890501e-05,9.63965367937548e-06,5,-0.268327818937559,0.5561,0.668774936821763
"Cep250",172,3,1.6000762082808e-05,4.81982683968774e-06,8,-1.54655128498999,0.0028,0.00947782426778243
"Ergic3",1029,24,9.57254894372644e-05,3.85586147175019e-05,228,-1.28990421782131,0,0
"Rbm12",100,10,9.30276865279537e-06,1.60660894656258e-05,6,0.728100432677181,0.1722,0.274772781065089
"Nfs1",282,12,2.62338076008829e-05,1.9279307358751e-05,22,-0.425390324088363,0.1807,0.285408629441624
"Romo1",1118,58,0.000104004953538252,9.31833189006296e-05,268,-0.156913920279473,0.3624,0.486770048148763
"Rbm39",5576,385,0.00051872238007987,0.000618544444426593,1391,0.253466595973288,0.0024,0.00835456110154905
"Phf20",335,13,3.11642749868645e-05,2.08859163053135e-05,45,-0.555456382282943,0.0889,0.160643511279875
"Scand1",2085,112,0.000193962726410783,0.000179940202015009,616,-0.107685344040704,0.3977,0.522983257477243
"Dlgap4",674,79,6.27006607198408e-05,0.000126922106778444,136,1.00588536252078,1e-04,0.000512999365884591
"1110008F13Rik",1517,57,0.000141123000462906,9.1576709954067e-05,397,-0.618418854593574,2e-04,0.000972355769230769
"Ndrg3",335,7,3.11642749868645e-05,1.12462626259381e-05,46,-1.39311764164124,3e-04,0.00138685714285714
"Soga1",142,4,1.32099314869694e-05,6.42643578625032e-06,7,-0.936157717942219,0.0471,0.0961491294473883
"Samhd1",1562,184,0.000145309246356664,0.000295616046167515,431,1.01957569914493,0,0
"Rbl1",126,11,1.17214885025222e-05,1.76726984121884e-05,9,0.553662942237262,0.2611,0.379841575256249
"Rpn2",2048,51,0.000190520702009249,8.19370562746916e-05,549,-1.20741159854005,0,0
"Manbal",248,29,2.30708662589325e-05,4.65916594503148e-05,21,0.983420697751894,0.0078,0.0224322787060078
"Blcap",111,7,1.03260732046029e-05,1.12462626259381e-05,5,0.112693768060801,0.8319,0.887383205905615
"Ctnnbl1",501,17,4.66068709505048e-05,2.73123520915639e-05,75,-0.749738199915253,0.0065,0.0192337234820775
"Tti1",83,6,7.72129798182016e-06,9.63965367937548e-06,6,0.286836420978382,0.5906,0.697613374215214
"Rprd1b",172,7,1.6000762082808e-05,1.12462626259381e-05,12,-0.47325789092341,0.2715,0.392010530073175
"Tgm2",139,5,1.29308484273856e-05,8.0330447328129e-06,24,-0.624998866424718,0.3258,0.449015672913118
"Ralgapb",123,8,1.14424054429383e-05,1.28528715725006e-05,5,0.154919641469986,0.7353,0.817561434854316
"Actr5",130,6,1.2093599248634e-05,9.63965367937548e-06,7,-0.29941053674166,0.5154,0.635123533891851
"Ppp1r16b",188,5,1.74892050672553e-05,8.0330447328129e-06,21,-1.0333989399038,0.0263,0.0600527801298335
"Dhx35",125,1,1.16284608159942e-05,1.60660894656258e-06,6,-2.27643274546577,0.0017,0.00622307692307692
"Mafb",86,9,8.00038104140402e-06,1.44594805190632e-05,14,0.780433855578793,0.3186,0.441348287671233
"Top1",1308,98,0.000121680213978563,0.000157447676763133,340,0.369103918313831,0.0248,0.0571438336656223
"Chd6",280,12,2.6047752227827e-05,1.9279307358751e-05,21,-0.415500327704007,0.1961,0.304793275696446
"Srsf6",1123,53,0.000104470091970892,8.51502741678167e-05,277,-0.291906660745127,0.0932,0.166922293557671
"Ift52",342,26,3.18154687925602e-05,4.17718326106271e-05,42,0.38228497935927,0.2046,0.314859045082747
"Mybl2",74,4,6.88404880306857e-06,6.42643578625032e-06,21,-0.086266731234809,0.9182,0.946116898000764
"Oser1",597,30,5.55375288571884e-05,4.81982683968774e-05,97,-0.200601288467995,0.3884,0.513592023537104
"Serinc3",2442,96,0.000227173610501263,0.000154234458870008,610,-0.555683104053922,5e-04,0.00215388711395101
"Pkig",381,23,3.54435485671504e-05,3.69520057709393e-05,53,0.0585126908465887,0.838,0.89106938239159
"Ada",55,2,5.11652275903745e-06,3.21321789312516e-06,5,-0.537789185307031,0.4585,0.58038882803943
"Ywhab",1672,87,0.000155542291874739,0.000139774978350944,463,-0.15316154305474,0.2899,0.410731792717087
"Tomm34",474,25,4.40951234142501e-05,4.01652236640645e-05,60,-0.131545364161734,0.6211,0.724020028818444
"Stk4",480,85,4.46532895334178e-05,0.000136561760457819,92,1.59128876209777,0,0
"Slpi",43,10,4.00019052070201e-06,1.60660894656258e-05,7,1.77107754458682,0.3378,0.461777965528895
"Sdc4",109,17,1.0140017831547e-05,2.73123520915639e-05,23,1.34568006633419,0.1736,0.276515849576688
"Sys1",1113,44,0.000103539815105612,7.06907936487535e-05,268,-0.544192744120258,0.0026,0.00891271186440678
"Pigt",398,5,3.70250192381256e-05,8.0330447328129e-06,51,-2.07366471952986,0,0
"Dnttip1",236,18,2.19545340205971e-05,2.89189610381264e-05,15,0.382280931768976,0.2666,0.386176186213071
"Ube2c",837,1,7.78641736238973e-05,1.60660894656258e-06,108,-4.91912399670375,0,0
"Snx21",264,9,2.45593092433798e-05,1.44594805190632e-05,37,-0.725357005491039,0.0568,0.111640427599611
"Acot8",266,16,2.47453646164357e-05,2.57057431450013e-05,28,0.0528373285749092,0.8811,0.919740420590892
"Ctsa",831,25,7.73060075047295e-05,4.01652236640645e-05,205,-0.927696928149817,0.0028,0.00947782426778243
"Pltp",368,10,3.4234188642287e-05,1.60660894656258e-05,82,-1.04584347650015,0.0364,0.0779449444150344
"Pcif1",529,32,4.92116461732875e-05,5.14114862900026e-05,75,0.0618609975498196,0.7954,0.861994105827194
"Ncoa5",80,7,7.4422149222363e-06,1.12462626259381e-05,6,0.536648064638752,0.3395,0.463397165513751
"Cd40",133,92,1.23726823082178e-05,0.000147808023083757,37,3.47609153538375,0,0
"Slc35c2",888,10,8.26085856368229e-05,1.60660894656258e-05,192,-2.29251858184997,0,0
"Elmo2",260,9,2.4187198497268e-05,1.44594805190632e-05,28,-0.704198822431059,0.052,0.103922924901186
"Ocstamp",57,2,5.30257813209336e-06,3.21321789312516e-06,6,-0.581019569013078,0.3906,0.515995101241019
"Trp53rka",131,2,1.21866269351619e-05,3.21321789312516e-06,7,-1.64608114435749,0.0047,0.0146750289463528
"Zmynd8",324,43,3.0140970435057e-05,6.90841847021909e-05,46,1.17027501701477,0.0011,0.0042538240917782
"Ncoa3",591,39,5.49793627380206e-05,6.26577489159406e-05,112,0.185441077322471,0.4596,0.58123557917774
"Sulf2",267,22,2.48383923029636e-05,3.53453968243768e-05,45,0.492256350615289,0.1815,0.28622514619883
"Prex1",782,83,7.27476508648598e-05,0.000133348542564694,180,0.865311670801219,0,0
"Cse1l",261,14,2.42802261837959e-05,2.24925252518761e-05,30,-0.105807572004744,0.767,0.841930800542741
"Stau1",216,8,2.0093980290038e-05,1.28528715725006e-05,20,-0.60664628287161,0.1273,0.215316119590215
"Ddx27",407,15,3.78622684168772e-05,2.40991341984387e-05,50,-0.630732515595064,0.0253,0.058146875
"Znfx1",210,17,1.95358141708703e-05,2.73123520915639e-05,13,0.463289462200559,0.211,0.32219516798792
"Zfos1",1057,100,9.83302646600471e-05,0.000160660894656258,271,0.702665476335579,0.001,0.0039214735821619
"B4galt5",202,13,1.87915926786466e-05,2.08859163053135e-05,15,0.145115072747198,0.7035,0.79200041747843
"Slc9a8",109,5,1.0140017831547e-05,8.0330447328129e-06,4,-0.302467283637896,0.5475,0.662668312387792
"Spata2",112,8,1.04191008911308e-05,1.28528715725006e-05,4,0.278736003350841,0.5578,0.670022568671121
"Rnf114",511,59,4.75371478157843e-05,9.47899278471922e-05,94,0.980784632917908,5e-04,0.00215388711395101
"Tmem189",323,4,3.0047942748529e-05,6.42643578625032e-06,39,-2.06375579723552,0,0
"Cebpb",323,63,3.0047942748529e-05,0.000101216363633443,85,1.71905659014858,0.0094,0.0260342348510784
"Ptpn1",703,32,6.53984636291515e-05,5.14114862900026e-05,126,-0.341266838300384,0.1096,0.190680430107527
"Dpm1",373,13,3.46993270749267e-05,2.08859163053135e-05,35,-0.705894092942475,0.0152,0.0385600501724679
"Mocs3",133,8,1.23726823082178e-05,1.28528715725006e-05,4,0.0508961927381695,0.9135,0.943334269304403
"Nfatc2",326,2,3.03270258081129e-05,3.21321789312516e-06,35,-2.89441337239337,0,0
"Zfp64",133,6,1.23726823082178e-05,9.63965367937548e-06,6,-0.329837680017613,0.4588,0.580622614951517
"Zfp217",176,25,1.63728728289199e-05,4.01652236640645e-05,9,1.24458972270558,0.0062,0.0185016599040944
"Pfdn4",752,27,6.99568202690212e-05,4.33784415571897e-05,127,-0.677082355616073,0.0019,0.00684372217275156
"Aurka",137,1,1.27447930543297e-05,1.60660894656258e-06,22,-2.39863911977556,0.0051,0.0157477099236641
"Cstf1",182,10,1.69310389480876e-05,1.60660894656258e-05,13,-0.0713265660909819,0.8627,0.908519005467326
"Cass4",153,3,1.42332360387769e-05,4.81982683968774e-06,13,-1.38817431647548,0.0074,0.0214573476702509
"Rtfdc1",770,51,7.16313186265244e-05,8.19370562746916e-05,148,0.191425069353016,0.322,0.444991458831568
"Rae1",469,27,4.36299849816103e-05,4.33784415571897e-05,71,-0.00815431597240503,0.9761,0.985088936010977
"Rbm38",175,14,1.62798451423919e-05,2.24925252518761e-05,24,0.443111510961841,0.2931,0.413673935799023
"Zbp1",239,19,2.22336170801809e-05,3.0525569984689e-05,30,0.440308680040264,0.2867,0.407842975206612
"Pmepa1",194,8,1.8047371186423e-05,1.28528715725006e-05,13,-0.459406833960754,0.2329,0.349047980733605
"Rab22a",284,40,2.64198629739389e-05,6.42643578625032e-05,29,1.25107396144602,0.0011,0.0042538240917782
"Vapb",582,32,5.41421135592691e-05,5.14114862900026e-05,109,-0.0732715442744957,0.7601,0.837310593681917
"Stx16",1532,47,0.000142518415760825,7.55106204884413e-05,404,-0.907503941911508,0,0
"Npepl1",472,14,4.39090680411941e-05,2.24925252518761e-05,71,-0.934804983980932,0.002,0.00715296198054819
"Gnas",7928,463,0.000737523498793617,0.000743859942258475,1461,0.0123253515069779,0.8564,0.903990215264188
"Nelfcd",334,9,3.10712473003365e-05,1.44594805190632e-05,44,-1.05278862194095,0.0035,0.0114450282942603
"Ctsz",4874,689,0.000453416944137246,0.00110695356418162,1225,1.28580888171468,0,0
"Atp5e",6970,324,0.000648402975099837,0.000520541298686276,1428,-0.316332495747366,0,0
"Slmo2",609,27,5.66538610955238e-05,4.33784415571897e-05,103,-0.377558223673237,0.103,0.181303307223673
"Taf4a",79,7,7.34918723570834e-06,1.12462626259381e-05,5,0.552633859502802,0.3205,0.443372948016416
"Psma7",4629,325,0.000430625160937898,0.000522147907632838,1197,0.277439924856353,0.0023,0.00805497835497835
"Mtg2",179,15,1.66519558885037e-05,2.40991341984387e-05,12,0.507809551674035,0.2044,0.3147907862174
"Osbpl2",143,7,1.33029591734974e-05,1.12462626259381e-05,4,-0.223972132817883,0.5971,0.703237589168729
"Adrm1",586,45,5.45142243053809e-05,7.22974025953161e-05,106,0.400904597308132,0.0771,0.143157906816617
"Rps21",9414,381,0.000875762640974156,0.000612118008640343,1539,-0.516021545660217,0,0
"Mrgbp",143,10,1.33029591734974e-05,1.60660894656258e-05,7,0.254818855674961,0.5475,0.662668312387792
"Ogfr",673,42,6.26076330333128e-05,6.74775757556284e-05,133,0.106431726362554,0.6257,0.727495400977292
"Dido1",244,12,2.26987555128207e-05,1.9279307358751e-05,21,-0.22480292338052,0.5178,0.636626443768997
"Gid8",363,19,3.37690502096472e-05,3.0525569984689e-05,45,-0.14128120250405,0.631,0.731974476627474
"Slc17a9",96,1,8.93065790668356e-06,1.60660894656258e-06,7,-1.92971513907019,0.0126,0.0330847127555988
"Ythdf1",193,14,1.79543434998951e-05,2.24925252518761e-05,16,0.309673311071029,0.4186,0.542704166666667
"Arfgap1",231,12,2.14893955879573e-05,1.9279307358751e-05,16,-0.149236510769305,0.6729,0.766079510273009
"Ppdpf",535,78,4.97698122924552e-05,0.000125315497831881,117,1.31498882511648,1e-04,0.000512999365884591
"Gmeb2",45,3,4.18624589375792e-06,4.81982683968774e-06,4,0.166285618687132,0.7958,0.862081146223889
"Arfrp1",369,41,3.43272163288149e-05,6.58709668090658e-05,56,0.920599901737696,0.0028,0.00947782426778243
"Zgpat",163,11,1.51635129040565e-05,1.76726984121884e-05,6,0.208189647160244,0.6136,0.717863195950832
"Zbtb46",503,25,4.67929263235607e-05,4.01652236640645e-05,67,-0.215371040638808,0.3985,0.523779853777417
"Tpd52l2",596,53,5.54445011706604e-05,8.51502741678167e-05,103,0.610022347404792,0.0114,0.030599203715992
"Dnajc5",613,67,5.70259718416356e-05,0.000107642799419693,115,0.904821873667303,3e-04,0.00138685714285714
"Uckl1",326,20,3.03270258081129e-05,3.21321789312516e-05,44,0.08082527853891,0.7877,0.857093880295898
"Prpf6",232,14,2.15824232744853e-05,2.24925252518761e-05,19,0.0570014923275117,0.875,0.915040072388831
"Rgs19",892,30,8.29806963829347e-05,4.81982683968774e-05,206,-0.771450212556004,6e-04,0.00251242236024845
"Pcmtd2",131,8,1.21866269351619e-05,1.28528715725006e-05,6,0.0711094861288677,0.8729,0.91402549831737
"Polr3k",486,19,4.52114556525855e-05,3.0525569984689e-05,72,-0.551728080031169,0.0368,0.0786973301612477
"Ccdc22",187,1,1.73961773807273e-05,1.60660894656258e-06,15,-2.81915994814289,0,0
"Prickle3",133,13,1.23726823082178e-05,2.08859163053135e-05,6,0.710713915148033,0.1112,0.192759374330405
"Plp2",3138,37,0.000291920880324719,5.94445310228155e-05,790,-2.27682732024358,0,0
"Wdr45",176,4,1.63728728289199e-05,6.42643578625032e-06,8,-1.22609446131856,0.0084,0.0237941176470588
"Praf2",248,8,2.30708662589325e-05,1.28528715725006e-05,24,-0.797102997602387,0.029,0.0648631462538015
"Tfe3",292,19,2.71640844661625e-05,3.0525569984689e-05,40,0.162665880374732,0.6259,0.727623365426067
"Gripap1",333,19,3.09782196138086e-05,3.0525569984689e-05,48,-0.0205671642364879,0.95,0.967337948395217
"Otud5",323,28,3.0047942748529e-05,4.49850505037522e-05,40,0.566667246924538,0.0707,0.133729950900164
"Slc35a2",161,8,1.49774575310005e-05,1.28528715725006e-05,11,-0.205852787969097,0.6271,0.728494974152786
"Pqbp1",464,13,4.31648465489705e-05,2.08859163053135e-05,76,-1.01289571178914,9e-04,0.00357788697788698
"Timm17b",506,23,4.70720093831446e-05,3.69520057709393e-05,70,-0.341020974212001,0.1676,0.26865147612443
"Hdac6",88,1,8.18643641445993e-06,1.60660894656258e-06,5,-1.81733116194183,0.0189,0.0459438100961538
"Suv39h1",112,7,1.04191008911308e-05,1.12462626259381e-05,11,0.100892466402406,0.8457,0.89750924832743
"Was",626,4,5.8235331766499e-05,6.42643578625032e-06,109,-2.9957160681022,0,0
"Wdr13",132,8,1.22796546216899e-05,1.28528715725006e-05,7,0.0609674392037139,0.8983,0.932056816724381
"Rbm3",7446,365,0.000692684153887143,0.000586412265495342,1372,-0.239905538627916,0.0054,0.0165102040816327
"Ebp",942,17,8.76320807093324e-05,2.73123520915639e-05,199,-1.64639737381192,0,0
"Ftsj1",79,4,7.34918723570834e-06,6.42643578625032e-06,4,-0.168965787481503,0.7474,0.827149931600547
"B630019K06Rik",144,3,1.33959868600253e-05,4.81982683968774e-06,15,-1.30661855691773,0.0128,0.0334470284237726
"Cybb",1493,66,0.000138890335986235,0.00010603619047313,376,-0.38619762553415,0.12,0.205416842996191
"Dynlt3",429,36,3.99088775204921e-05,5.78379220762529e-05,59,0.524332344847541,0.0501,0.100747949291573
"Mid1ip1",293,15,2.72571121526904e-05,2.40991341984387e-05,36,-0.170976432410424,0.623,0.725503094861091
"Bcor",154,11,1.43262637253049e-05,1.76726984121884e-05,11,0.284924392003632,0.5182,0.636924642965664
"Atp6ap2",1427,89,0.00013275050867539,0.00014298819624407,384,0.106406170014265,0.5015,0.622259969325153
"1810030O07Rik",240,12,2.23266447667089e-05,1.9279307358751e-05,19,-0.201970431572787,0.5678,0.677507669616519
"Med14",122,2,1.13493777564104e-05,3.21321789312516e-06,6,-1.55144391692966,0.008,0.0228531073446328
"Usp9x",330,24,3.06991365542247e-05,3.85586147175019e-05,38,0.319548362347862,0.2942,0.414647735191638
"Ddx3x",592,33,5.50723904245486e-05,5.30180952365651e-05,114,-0.0538478056752675,0.8127,0.873015400955921
"Cask",89,7,8.27946410098788e-06,1.12462626259381e-05,10,0.400228132016988,0.4631,0.584747775870142
"Gpr34",438,3,4.07461266992437e-05,4.81982683968774e-06,67,-2.84259421362842,0,0
"Gpr82",356,7,3.31178564039515e-05,1.12462626259381e-05,62,-1.47818547849389,4e-04,0.0017809576224546
"Fundc1",1077,31,0.000100190818390606,4.980487734344e-05,264,-0.994039482555332,0,0
"Kdm6a",169,14,1.57216790232242e-05,2.24925252518761e-05,15,0.490482083800355,0.2352,0.351518196933309
"Chst7",45,42,4.18624589375792e-06,6.74775757556284e-05,14,3.72286911337991,0,0
"Slc9a7",154,11,1.43262637253049e-05,1.76726984121884e-05,11,0.284924392003632,0.5008,0.621677458953506
"Rp2",987,43,9.18183266030903e-05,6.90841847021909e-05,219,-0.405320767449618,0.0275,0.0622133668903803
"Ndufb11",2668,81,0.000248197867656581,0.000130135324671569,761,-0.926235358603133,0,0
"Rbm10",230,12,2.13963679014294e-05,1.9279307358751e-05,30,-0.143256406444432,0.7048,0.793132841841703
"Uba1",663,34,6.16773561680333e-05,5.46247041831277e-05,136,-0.172218567277608,0.4219,0.545758074832107
"Araf",360,27,3.34899671500633e-05,4.33784415571897e-05,45,0.36368225043175,0.2088,0.31998333017617
"Cfp",1927,10,0.000179264351939367,1.60660894656258e-05,430,-3.40090970444242,0,0
"Uxt",272,8,2.53035307356034e-05,1.28528715725006e-05,27,-0.925071401516778,0.0115,0.0307757194839563
"Wdr44",262,11,2.43732538703239e-05,1.76726984121884e-05,31,-0.442378114642183,0.2048,0.315046967104012
"Dock11",321,17,2.98618873754731e-05,2.73123520915639e-05,32,-0.124394685105143,0.6845,0.775900938769791
"Il13ra1",1035,48,9.62836555564321e-05,7.71172294350038e-05,245,-0.316556658477495,0.095,0.169508160564623
"Pgrmc1",347,17,3.22806072251999e-05,2.73123520915639e-05,41,-0.233250148280024,0.4194,0.543480057664584
"Akap17b",75,4,6.97707648959653e-06,6.42643578625032e-06,7,-0.103190135913294,0.8734,0.914312370600414
"Slc25a5",9660,311,0.000898647451860033,0.000499655382380962,1449,-0.845541867559827,0,0
"C330007P06Rik",174,5,1.61868174558639e-05,8.0330447328129e-06,13,-0.92801816224616,0.0349,0.0752708611037057
"Ube2a",861,50,8.00968381005681e-05,8.0330447328129e-05,188,0.00414988289193175,0.9821,0.988207587064677
"Sept6",2661,41,0.000247546673850885,6.58709668090658e-05,694,-1.89406491587678,0,0
"Rpl39",28747,1219,0.00267426690461909,0.00195845630585978,1670,-0.449229430255862,0,0
"Upf3b",518,51,4.818834162148e-05,8.19370562746916e-05,89,0.753700426269168,0.0059,0.0177769087523277
"Nkap",351,18,3.26527179713117e-05,2.89189610381264e-05,40,-0.169662951956669,0.5694,0.678516129032258
"Ndufa1",1801,103,0.000167542863436845,0.000165480721495946,527,-0.0177604184174967,0.8993,0.932210067887793
"Lamp2",776,46,7.21894847456921e-05,7.39040115418787e-05,157,0.0334065963789752,0.8677,0.911648441558442
"Cul4b",101,4,9.39579633932332e-06,6.42643578625032e-06,5,-0.485258395111898,0.3516,0.476137261466354
"Mcts1",1154,33,0.000107353950253259,5.30180952365651e-05,275,-1.00423707648566,0,0
"C1galt1c1",323,8,3.0047942748529e-05,1.28528715725006e-05,38,-1.16431261330278,0.0014,0.00525812441968431
"Thoc2",840,47,7.81432566834811e-05,7.55106204884413e-05,185,-0.0488064091790127,0.8078,0.869839212032477
"Xiap",661,20,6.14913007949774e-05,3.21321789312516e-05,126,-0.915422285904147,4e-04,0.0017809576224546
"Stag2",495,18,4.60487048313371e-05,2.89189610381264e-05,79,-0.653094931367244,0.0146,0.0373187993680885
"Ocrl",112,3,1.04191008911308e-05,4.81982683968774e-06,5,-0.972400927664171,0.0557,0.109852023403218
"Sash3",340,9,3.16294134195043e-05,1.44594805190632e-05,36,-1.0776812106986,0.0019,0.00684372217275156
"Utp14a",391,13,3.63738254324299e-05,2.08859163053135e-05,39,-0.772025452600931,0.0082,0.0233420126671358
"Elf4",271,18,2.52105030490755e-05,2.89189610381264e-05,28,0.19091503418216,0.5656,0.67577964850096
"Aifm1",195,5,1.8140398872951e-05,8.0330447328129e-06,14,-1.08333663659725,0.0159,0.0400220908525202
"Zfp280c",95,1,8.8376302201556e-06,1.60660894656258e-06,5,-1.91613666713643,0.009,0.0251589495507947
"Rbmx2",150,10,1.39541529791931e-05,1.60660894656258e-05,15,0.190586319365828,0.6705,0.764315203607158
"Enox2",110,24,1.02330455180749e-05,3.85586147175019e-05,12,1.81624277984736,0.0083,0.0235851773796979
"Rap2c",194,16,1.8047371186423e-05,2.57057431450013e-05,15,0.487558132284875,0.211,0.32219516798792
"Mbnl3",96,1,8.93065790668356e-06,1.60660894656258e-06,6,-1.92971513907019,0.0106,0.0288539703903096
"Phf6",164,7,1.52565405905844e-05,1.12462626259381e-05,12,-0.408678755308309,0.3371,0.461054775993238
"Hprt",1634,47,0.000152007239786676,7.55106204884413e-05,409,-0.999867989752845,0,0
"Mospd1",296,13,2.75361952122743e-05,2.08859163053135e-05,36,-0.382790203174549,0.2919,0.412484017467249
