"","counts_bg","counts_fg","freq_bg","freq_fg","n_cells_with_min_umis_above_thresh","log2_FC","p.value","adj.p.value"
"Rbmx",11,44,1.82196125847833e-05,2.3339277776658e-05,4,0.340707103773509,0.4233,0.680796230031949
"Fmr1",27,42,4.4720867253559e-05,2.22784015140826e-05,7,-0.973860775110607,0.0161,0.104577290322581
"Gm14698",34,126,5.63151661711484e-05,6.68352045422478e-05,27,0.243117244253229,0.4104,0.670113564260278
"Mtmr1",17,47,2.81575830855742e-05,2.4930592170521e-05,10,-0.169215984495588,0.7093,0.866864821558631
"Vma21",32,81,5.30025093375514e-05,4.29654886343022e-05,12,-0.296654943611475,0.307,0.5882900647126
"Cetn2",12,72,1.98759410015818e-05,3.8191545452713e-05,12,0.908701234502868,0.018,0.112841843088418
"Bcap31",43,143,7.12221219223348e-05,7.58526527741384e-05,35,0.0896542512234236,0.709,0.866864821558631
"Abcd1",20,48,3.31265683359697e-05,2.54610303018087e-05,7,-0.367026112390748,0.3727,0.64269698630137
"Idh3g",35,106,5.79714945879469e-05,5.62264419164942e-05,18,-0.0433358492702999,0.8645,0.936898385360603
"Ssr4",140,459,0.000231885978351788,0.000243471102261046,151,0.070040161222122,0.6541,0.831417015905074
"L1cam",15,46,2.48449262519772e-05,2.44001540392333e-05,10,-0.0250438393380691,0.9573,0.983679975505205
"Naa10",11,54,1.82196125847833e-05,2.86436590895348e-05,9,0.625144283299885,0.1448,0.402942620232172
"Renbp",59,148,9.77233765911105e-05,7.85048434305768e-05,42,-0.312348987204103,0.2088,0.481062488563587
"Irak1",24,79,3.97518820031636e-05,4.19046123717268e-05,11,0.074266062596478,0.8093,0.913251782111634
"Mecp2",37,60,6.12841514215439e-05,3.18262878772609e-05,13,-0.924013493844395,0.0091,0.0714655226209048
"Flna",88,201,0.000145756900678266,0.000106618064388824,67,-0.447508078186517,0.0582,0.236322829581994
"Emd",135,424,0.000223604336267795,0.000224905767665977,146,0.00833532402803516,0.9617,0.985786560781918
"Rpl10",52,125,8.61290776735211e-05,6.63047664109601e-05,30,-0.372445593527453,0.109,0.343255875
"Dnase1l1",22,70,3.64392251695666e-05,3.71306691901377e-05,14,0.0264012727993469,0.9388,0.975831131296449
"Taz",42,160,6.95657935055363e-05,8.4870101006029e-05,36,0.28318687664466,0.2021,0.471223436776285
"Atp6ap1",54,137,8.94417345071181e-05,7.26700239864123e-05,46,-0.295910948252562,0.2428,0.521646908315565
"Gdi1",56,194,9.2754391340715e-05,0.00010290499746981,57,0.148306873278339,0.5019,0.741510563380282
"Fam50a",26,71,4.30645388367605e-05,3.76611073214254e-05,13,-0.188735147039706,0.601,0.80429044078598
"Lage3",25,79,4.14082104199621e-05,4.19046123717268e-05,11,0.0167891459441649,0.9529,0.981161505420331
"Ubl4a",42,155,6.95657935055363e-05,8.22179103495906e-05,46,0.237925049798505,0.3539,0.627079408658923
"Mpp1",4,26,6.62531366719393e-06,1.37913914134797e-05,4,0.955889182762547,0.1648,0.428071826625387
"Fundc2",66,157,0.0001093176755087,8.32787866121659e-05,45,-0.388422514930927,0.1369,0.390898808848554
"Brcc3",35,70,5.79714945879469e-05,3.71306691901377e-05,12,-0.629065908171657,0.0458,0.204032920353982
"Vbp1",46,162,7.61911071727302e-05,8.59309772686043e-05,37,0.171435712422602,0.4508,0.702951563951688
"Pls3",18,24,2.98139115023727e-05,1.27305151509043e-05,6,-1.16619607445752,0.0337,0.168466534260179
"Tbl1x",39,133,6.45968082551408e-05,7.05482714612616e-05,32,0.125291293904456,0.6337,0.822942790817642
"Prkx",21,46,3.47828967527681e-05,2.44001540392333e-05,7,-0.494432937164487,0.2315,0.508227724498692
"Pdk3",17,52,2.81575830855742e-05,2.75827828269594e-05,8,-0.0287247531072648,0.939,0.975831131296449
"Zfx",14,36,2.31885978351788e-05,1.90957727263565e-05,5,-0.267435088345851,0.5588,0.779872248405877
"Eif2s3x",29,63,4.8033524087156e-05,3.34176022711239e-05,9,-0.510621858834972,0.1232,0.367410426540284
"Msn",255,629,0.000422363746283613,0.000333645584579951,214,-0.339263753929691,0.0184,0.113930627306273
"Yipf6",12,35,1.98759410015818e-05,1.85653345950688e-05,5,-0.0935414472244487,0.8412,0.926000612289525
"Igbp1",58,163,9.6067048174312e-05,8.6461415399892e-05,44,-0.150334924076339,0.509,0.746956980472166
"Pdzd11",22,89,3.64392251695666e-05,4.72089936846036e-05,12,0.364751737539096,0.2089,0.481062488563587
"Snx12",16,45,2.65012546687757e-05,2.38697159079456e-05,6,-0.145107411678087,0.7142,0.869265667311412
"Il2rg",109,307,0.000180539797431035,0.000162844506305318,111,-0.147958552468819,0.3977,0.663580311567783
"Nono",82,290,0.000135818930177476,0.000153827058073427,93,0.178389769156577,0.3019,0.583402917466411
"Ogt",57,145,9.44107197575135e-05,7.69135290367137e-05,46,-0.292277505574737,0.245,0.52326262197709
"Pin4",40,125,6.62531366719393e-05,6.63047664109601e-05,27,0.00110712147553626,0.9975,0.997698191933241
"Rps4x",1386,5537,0.0022956711856827,0.00293703593293989,398,0.355307719623978,0,0
"Rlim",15,41,2.48449262519772e-05,2.17479633827949e-05,4,-0.184143698475473,0.6658,0.840135488721805
"Pbdc1",34,77,5.63151661711484e-05,4.08437361091514e-05,18,-0.453905269653965,0.15,0.409490238611714
"Atrx",137,420,0.000226916993101392,0.000222784015140826,147,-0.0264015049886046,0.882,0.947500640204866
"Magt1",39,109,6.45968082551408e-05,5.78177563103572e-05,35,-0.157373867762575,0.5586,0.779872248405877
"Cox7b",126,589,0.000208697380516609,0.000312428059328444,178,0.579825501611436,0,0
"Atp7a",8,38,1.32506273343879e-05,2.01566489889319e-05,6,0.570085706120749,0.247,0.526194667795176
"P2ry10",47,184,7.78474355895287e-05,9.76006161569333e-05,47,0.322532828061574,0.2235,0.498714095744681
"Sh3bgrl",105,316,0.000173914483763841,0.000167618449486907,104,-0.0528873580778155,0.7651,0.894037465181058
"Gm6377",23,44,3.80955535863651e-05,2.3339277776658e-05,15,-0.683718176976434,0.1671,0.430492016376663
"Apool",32,143,5.30025093375514e-05,7.58526527741384e-05,32,0.509068612616985,0.0564,0.232148487326247
"Diaph2",9,41,1.49069557511863e-05,2.17479633827949e-05,4,0.516079625791074,0.2505,0.530239546599496
"Rpl36a",607,2129,0.00100539134899668,0.00112930278151147,376,0.167517862571221,0.0584,0.236322829581994
"Hnrnph2",46,157,7.61911071727302e-05,8.32787866121659e-05,42,0.126734892473962,0.5957,0.802369502407705
"Ngfrap1",54,162,8.94417345071181e-05,8.59309772686043e-05,55,-0.0571182972826868,0.8017,0.907841025641026
"Morf4l2",61,123,0.000101036033424707,6.52438901483848e-05,41,-0.62321941926119,0.023,0.13277752293578
"Gm15013",63,212,0.000104348690258304,0.000112452883832988,72,0.106920902971298,0.5878,0.797140409482759
"Prps1",8,59,1.32506273343879e-05,3.12958497459732e-05,10,1.18032334960062,0.0098,0.0746341906202723
"Tsc22d3",42,91,6.95657935055363e-05,4.8269869947179e-05,25,-0.518263348607403,0.139,0.393546681664792
"Psmd10",44,140,7.28784503391332e-05,7.42613383802753e-05,39,0.0267553403008401,0.9213,0.966721050437682
"Acsl4",10,31,1.65632841679848e-05,1.64435820699181e-05,6,-0.00986630994921768,0.9827,0.991774639423077
"Tmem29",18,68,2.98139115023727e-05,3.60697929275623e-05,12,0.26666222728066,0.463,0.711676946564885
"Huwe1",24,93,3.97518820031636e-05,4.93307462097543e-05,15,0.304573300149498,0.2947,0.573895473887814
"Hsd17b10",16,94,2.65012546687757e-05,4.9861184341042e-05,20,0.887067617546676,0.0135,0.0939958506224066
"Smc1a",30,75,4.96898525039545e-05,3.97828598465761e-05,17,-0.313734019945354,0.333,0.608465335753176
"Kdm5c",15,44,2.48449262519772e-05,2.3339277776658e-05,5,-0.0865947262235293,0.8389,0.924902430479527
"Ubqln2",12,35,1.98759410015818e-05,1.85653345950688e-05,4,-0.0935414472244487,0.8463,0.927811664853101
"2210013O21Rik",23,90,3.80955535863651e-05,4.77394318158913e-05,11,0.318084896479075,0.2891,0.569052323311207
"Sat1",495,1103,0.000819882566315249,0.000585073258810312,280,-0.486094835986529,5e-04,0.00856122448979592
"Acot9",62,144,0.000102692361841506,7.63830909054261e-05,47,-0.422219366180952,0.1072,0.339612838263059
"Prdx4",21,41,3.47828967527681e-05,2.17479633827949e-05,6,-0.653532796301892,0.1102,0.345206471686372
"Ptchd1",14,22,2.31885978351788e-05,1.1669638888329e-05,4,-0.932951736398901,0.0975,0.321214005235602
"Sms",27,60,4.4720867253559e-05,3.18262878772609e-05,12,-0.478001155850007,0.243,0.521646908315565
"Eif1ax",79,237,0.00013084994492708,0.00012571383711518,80,-0.0573228936260491,0.7682,0.896827179962894
"A830080D01Rik",8,48,1.32506273343879e-05,2.54610303018087e-05,7,0.892843805994184,0.0738,0.269574347826087
"Sh3kbp1",46,95,7.61911071727302e-05,5.03916224723297e-05,25,-0.586901451068805,0.0442,0.199554080717489
"Pdha1",12,67,1.98759410015818e-05,3.55393547962746e-05,9,0.807609929592404,0.0368,0.1788138996139
"Rbbp7",132,196,0.0002186353510174,0.000103965873732385,67,-1.06518992107578,0,0
"Syap1",35,90,5.79714945879469e-05,4.77394318158913e-05,20,-0.274928325820243,0.3591,0.631624528301887
"Ctps2",9,25,1.49069557511863e-05,1.3260953282192e-05,4,-0.157587338477148,0.7899,0.902695510204082
"Ap1s2",37,88,6.12841514215439e-05,4.66785555533159e-05,24,-0.385524578217522,0.2321,0.509103006535948
"Zrsr2",29,47,4.8033524087156e-05,2.4930592170521e-05,8,-0.919113300210957,0.0188,0.115695843520782
"Trappc2",12,43,1.98759410015818e-05,2.28088396453703e-05,5,0.189656080897916,0.6513,0.830036506329114
"Rab9",81,347,0.000134162601760677,0.000184062031556825,105,0.453312907060721,0.0263,0.144693114754098
"Tmsb4x",29375,100417,0.0486546472434554,0.0532650058295151,434,0.130607842063342,0.0068,0.0591212435233161
"Msl3",10,28,1.65632841679848e-05,1.48522676760551e-05,4,-0.147873406935964,0.7767,0.899565493443754
"Gm8797",32,61,5.30025093375514e-05,3.23567260085485e-05,16,-0.695048752655272,0.0511,0.218367911714771
"Zc2hc1a",14,50,2.31885978351788e-05,2.65219065643841e-05,7,0.186253273793501,0.6743,0.845140552651232
"Gm16685",20,52,3.31265683359697e-05,2.75827828269594e-05,8,-0.255748964274533,0.5548,0.778389966555184
"Mrps28",13,33,2.15322694183803e-05,1.75044583324935e-05,7,-0.284119721803079,0.5659,0.784993276384679
"Tpd52",39,112,6.45968082551408e-05,5.94090707042203e-05,32,-0.118860426100384,0.7257,0.874750789096126
"Fabp5",589,6217,0.000975577437494306,0.00329773386221551,307,1.75610603579091,0,0
"Fabp4",15,75,2.48449262519772e-05,3.97828598465761e-05,9,0.658081860484683,0.7903,0.902695510204082
"Impa1",28,107,4.63771956703575e-05,5.67568800477819e-05,20,0.285800006053419,0.2941,0.573727941176471
"Zfand1",9,46,1.49069557511863e-05,2.44001540392333e-05,4,0.675179484928479,0.1053,0.335493797468354
"1810022K09Rik",78,279,0.000129193616510282,0.000147992238629263,86,0.194578465297382,0.2916,0.571787154534838
"Car13",7,63,1.15942989175894e-05,3.34176022711239e-05,13,1.45037578010361,0.0023,0.0275671428571429
"Car2",20,251,3.31265683359697e-05,0.000133139970953208,50,1.97477194095006,1e-04,0.00221762114537445
"Gm9733",9,21,1.49069557511863e-05,1.11392007570413e-05,6,-0.389984323400629,0.7303,0.875920789724072
"Armc1",17,41,2.81575830855742e-05,2.17479633827949e-05,10,-0.358133750422286,0.43,0.685874524714829
"Gyg",212,1410,0.000351141624361278,0.00074791776511563,233,1.08865154347333,0,0
"Tbl1xr1",9,31,1.49069557511863e-05,1.64435820699181e-05,4,0.133038569154193,0.8097,0.913293703786691
"Rpl22l1",274,1183,0.000453833986202784,0.000627508309313327,257,0.466591758568745,5e-04,0.00856122448979592
"Sec62",68,178,0.000112630332342297,9.44179873692072e-05,54,-0.252014836202568,0.2446,0.52326262197709
"Skil",68,134,0.000112630332342297,7.10787095925493e-05,46,-0.656702909226582,0.0128,0.0907538028169014
"Gnb4",114,585,0.000188821439515027,0.000310306306803293,150,0.713691857127768,0.0027,0.0307506787330317
"Actl6a",29,72,4.8033524087156e-05,3.8191545452713e-05,11,-0.323225988932678,0.3093,0.590061748013621
"Ndufb5",84,362,0.000139131587011073,0.000192018603526141,119,0.461957714280796,0.0052,0.0494835538752363
"Ttc14",64,168,0.000106005018675103,8.91136060563304e-05,44,-0.247861605527097,0.2651,0.54598430731508
"Fxr1",30,109,4.96898525039545e-05,5.78177563103572e-05,21,0.214554785538701,0.4232,0.680796230031949
"Dnajc19",45,127,7.45347787559317e-05,6.73656426735355e-05,30,-0.143869585597412,0.581,0.793907166123778
"Atp11b",18,82,2.98139115023727e-05,4.34959267655898e-05,14,0.530091446331909,0.1834,0.447737924345296
"Dcun1d1",30,80,4.96898525039545e-05,4.24350505030145e-05,12,-0.222837251031818,0.4563,0.707238276923077
"Anxa5",392,1101,0.000649280739385005,0.000584012382547737,263,-0.152595531802375,0.2396,0.51810412371134
"Larp1b",17,39,2.81575830855742e-05,2.06870871202196e-05,4,-0.427034845676301,0.3242,0.601334856300663
"Slc7a11",64,290,0.000106005018675103,0.000153827058073427,79,0.53297916103608,0.085,0.293678792038435
"Elf2",17,41,2.81575830855742e-05,2.17479633827949e-05,7,-0.358133750422286,0.4206,0.679275072184793
"Ndufc1",73,254,0.000120911974426289,0.000134731285347071,80,0.15491345552982,0.4315,0.686743914005691
"Naa15",22,63,3.64392251695666e-05,3.34176022711239e-05,12,-0.121403983254008,0.7347,0.877664878974846
"Foxo1",12,46,1.98759410015818e-05,2.44001540392333e-05,7,0.282996016435295,0.5283,0.759846342857143
"Ufm1",49,186,8.11600924231257e-05,9.86614924195087e-05,49,0.278598373810877,0.2039,0.474321903881701
"Supt20",35,105,5.79714945879469e-05,5.56960037852065e-05,20,-0.0567707081699786,0.8352,0.924902430479527
"Exosc8",18,71,2.98139115023727e-05,3.76611073214254e-05,10,0.327301130456655,0.3256,0.60215664952241
"Alg5",19,44,3.14702399191712e-05,2.3339277776658e-05,4,-0.415831685222032,0.2884,0.567999061032864
"Commd2",14,70,2.31885978351788e-05,3.71306691901377e-05,8,0.656624708881932,0.0604,0.24073919239905
"Rnf13",23,91,3.80955535863651e-05,4.8269869947179e-05,14,0.333701127176203,0.2719,0.552487560192616
"Tsc22d2",22,44,3.64392251695666e-05,2.3339277776658e-05,5,-0.621264218304747,0.1288,0.378947516072472
"Serp1",80,205,0.000132506273343879,0.000108739816913975,65,-0.282820460511969,0.2048,0.475536531365314
"Eif2a",31,118,5.1346180920753e-05,6.25916994919464e-05,27,0.280754180788071,0.3267,0.603525798165138
"Selt",49,140,8.11600924231257e-05,7.42613383802753e-05,34,-0.12652885933524,0.5929,0.800446487935657
"Gpr171",7,43,1.15942989175894e-05,2.28088396453703e-05,8,0.918726496400951,0.1385,0.393458803611738
"P2ry14",3,23,4.96898525039545e-06,1.22000770196167e-05,4,1.14498875347743,0.2618,0.541677435265105
"Mbnl1",69,146,0.000114286660759095,7.74439671680014e-05,44,-0.5554911913488,0.0377,0.18022962962963
"Rap2b",212,617,0.000351141624361278,0.000327280327004499,193,-0.101227473338985,0.5979,0.80396336
"Dhx36",17,50,2.81575830855742e-05,2.65219065643841e-05,6,-0.0832907221546794,0.8286,0.922009814323608
"E130311K13Rik",20,64,3.31265683359697e-05,3.39480404024116e-05,11,0.0343162147408569,0.9263,0.968253704087985
"Slc33a1",41,129,6.79094650887378e-05,6.84265189361109e-05,36,0.0107846776158626,0.9727,0.990712378640777
"Gmps",36,84,5.96278230047454e-05,4.45568030281652e-05,22,-0.412313511016641,0.1873,0.45180632183908
"Ssr3",46,119,7.61911071727302e-05,6.3122137623234e-05,26,-0.267612129854548,0.3157,0.595047028037383
"Ccnl1",78,188,0.000129193616510282,9.9722368682084e-05,60,-0.37027459748436,0.0831,0.290100832177531
"Rsrc1",33,67,5.46588377543499e-05,3.55393547962746e-05,14,-0.60715962379653,0.0705,0.262481831610044
"Lxn",32,128,5.30025093375514e-05,6.78960808048232e-05,32,0.351395470061847,0.2055,0.476063966866084
"Mfsd1",23,70,3.80955535863651e-05,3.71306691901377e-05,7,-0.03605268587234,0.9128,0.96298028876334
"1110032F04Rik",7,33,1.15942989175894e-05,1.75044583324935e-05,6,0.555102090987317,0.325,0.601895329165134
"Smc4",33,102,5.46588377543499e-05,5.41046893913435e-05,26,-0.0144356862969881,0.9636,0.98612774954259
"Kpna4",70,240,0.000115942989175894,0.000127305151509043,70,0.133773722858341,0.5013,0.741346709753231
"Nmd3",25,51,4.14082104199621e-05,2.70523446956717e-05,4,-0.596222243592367,0.0913,0.308045710455764
"Pdcd10",72,241,0.000119255646009491,0.000127835589640331,82,0.0994265494722732,0.5902,0.798594517602795
"Rapgef2",3,31,4.96898525039545e-06,1.64435820699181e-05,4,1.54713873652689,0.0206,0.123747494033413
"Ppid",25,49,4.14082104199621e-05,2.59914684330964e-05,8,-0.651840137321891,0.089,0.302311740890688
"Etfdh",18,86,2.98139115023727e-05,4.56176792907406e-05,15,0.597295357400736,0.0881,0.300064546684709
"Ctso",14,40,2.31885978351788e-05,2.12175252515072e-05,5,-0.122629013706205,0.7829,0.900675975359343
"Tlr2",19,25,3.14702399191712e-05,1.3260953282192e-05,6,-1.1870476217422,0.0232,0.133320547945205
"D930015E06Rik",84,283,0.000139131587011073,0.000150113991154414,97,0.108855051341839,0.575,0.790860655737705
"Rps3a1",1301,4991,0.00215488327025483,0.00264741671325682,398,0.296851073984452,1e-04,0.00221762114537445
"Cd1d1",80,292,0.000132506273343879,0.000154887934336003,66,0.223601733842522,0.567,0.785653179190751
"Etv3",418,812,0.000692345278221766,0.000430715762605597,290,-0.683492208590726,0,0
"Hdgf",53,120,8.77854060903196e-05,6.36525757545217e-05,30,-0.457614708116906,0.0958,0.318321584158416
"Mrpl24",63,270,0.000104348690258304,0.000143218295447674,81,0.453081817586943,0.0237,0.135114156285391
"Rrnad1",12,38,1.98759410015818e-05,2.01566489889319e-05,6,0.0192699066232611,0.9659,0.98787903291345
"Apoa1bp",38,297,6.29404798383423e-05,0.000157540124992441,65,1.31004654301401,0,0
"Cct3",63,202,0.000104348690258304,0.000107148502520112,63,0.0378413110979584,0.8665,0.938459767641997
"Glmp",53,190,8.77854060903196e-05,0.000100783244944659,58,0.197105630333642,0.3513,0.625112831389183
"Pmf1",17,51,2.81575830855742e-05,2.70523446956717e-05,12,-0.0557497770572094,0.9002,0.957044730728617
"Sema4a",69,267,0.000114286660759095,0.000141626981053811,84,0.307021329690019,0.14,0.395266404935502
"Lmna",61,28,0.000101036033424707,1.48522676760551e-05,19,-2.68631758284138,1e-04,0.00221762114537445
"Lamtor2",41,184,6.79094650887378e-05,9.76006161569333e-05,44,0.516894503529317,0.0165,0.105541296060991
"Ssr2",57,194,9.44107197575135e-05,0.00010290499746981,54,0.123041771806996,0.584,0.795415584415584
"Arhgef2",55,149,9.10980629239166e-05,7.90352815618645e-05,41,-0.202534696363333,0.3868,0.654961290322581
"2810403A07Rik",18,49,2.98139115023727e-05,2.59914684330964e-05,9,-0.191078362235917,0.6471,0.828037976614133
"Rit1",24,75,3.97518820031636e-05,3.97828598465761e-05,11,0.00109625865502592,0.9971,0.997698191933241
"Dap3",28,70,4.63771956703575e-05,3.71306691901377e-05,13,-0.313240955283225,0.3217,0.598461862527716
"Ash1l",46,152,7.61911071727302e-05,8.06265959557275e-05,37,0.0806046434733697,0.7399,0.881188126773888
"Rusc1",9,66,1.49069557511863e-05,3.50089166649869e-05,9,1.17869643511061,0.0056,0.0521079482439926
"Fdps",98,189,0.000162320184846251,0.000100252806813372,70,-0.689741204245674,0.03,0.15617373319545
"Scamp3",16,38,2.65012546687757e-05,2.01566489889319e-05,6,-0.378386302678771,0.4118,0.670603040103493
"Gba",23,64,3.80955535863651e-05,3.39480404024116e-05,12,-0.161792972897967,0.6541,0.831417015905074
"Mtx1",16,68,2.65012546687757e-05,3.60697929275623e-05,10,0.430746617147988,0.2143,0.487036659142212
"Krtcap2",78,195,0.000129193616510282,0.000103435435601098,63,-0.318047403339422,0.1481,0.406065032679739
"Dpm3",26,72,4.30645388367605e-05,3.8191545452713e-05,11,-0.169075642162855,0.6006,0.804235053191489
"Slc50a1",21,54,3.47828967527681e-05,2.86436590895348e-05,6,-0.271546644523571,0.4614,0.710736719706242
"Zbtb7b",4,32,6.62531366719393e-06,1.69740202012058e-05,5,1.23704453955501,0.0371,0.179200765550239
"Flad1",10,46,1.65632841679848e-05,2.44001540392333e-05,4,0.532274605825068,0.2027,0.472403611111111
"Cks1b",14,75,2.31885978351788e-05,3.97828598465761e-05,15,0.753635804486051,0.1296,0.379306046511628
"Shc1",23,50,3.80955535863651e-05,2.65219065643841e-05,5,-0.506424120960771,0.1858,0.449888023088023
"Pbxip1",67,255,0.000110974003925498,0.000135261723478359,81,0.283216526993891,0.1591,0.420866736731477
"Pmvk",60,296,9.9379705007909e-05,0.000157009686861154,84,0.654545394760325,0.0084,0.0680927536231884
"Ube2q1",23,62,3.80955535863651e-05,3.28871641398362e-05,13,-0.206265626946407,0.5674,0.785774855570839
"Il6ra",17,19,2.81575830855742e-05,1.00783244944659e-05,5,-1.39613143541562,0.0282,0.150380084745763
"Hax1",35,146,5.79714945879469e-05,7.74439671680014e-05,38,0.41164474054391,0.1582,0.419809594095941
"Ubap2l",76,173,0.000125880959676685,9.17657967127688e-05,52,-0.451810709686461,0.0338,0.168798809523809
"4933434E20Rik",40,96,6.62531366719393e-05,5.09220606036174e-05,19,-0.373253916271722,0.1874,0.45180632183908
"Tpm3",254,731,0.000420707417866815,0.000387750273971295,233,-0.117398706978832,0.3668,0.637373558853987
"Rps27",67,132,0.000110974003925498,7.00178333299739e-05,36,-0.656910581406286,0.0083,0.0674995153473344
"Rab13",2,50,3.31265683359697e-06,2.65219065643841e-05,7,2.6739315876466,0,0
"Jtb",36,170,5.96278230047454e-05,9.01744823189058e-05,37,0.588650083326502,0.0207,0.124052142857143
"Slc39a1",20,93,3.31265683359697e-05,4.93307462097543e-05,21,0.560544638865075,0.1517,0.41111
"Dennd4b",8,50,1.32506273343879e-05,2.65219065643841e-05,8,0.949554985062986,0.0498,0.214818508997429
"Gatad2b",50,171,8.28164208399241e-05,9.07049204501934e-05,46,0.129766227774466,0.5626,0.782788391376451
"Slc27a3",47,128,7.78474355895287e-05,6.78960808048232e-05,40,-0.194641917310914,0.6796,0.848068021814576
"Ints3",22,78,3.64392251695666e-05,4.13741742404391e-05,18,0.17863467657978,0.6269,0.819543035019455
"Npr1",21,63,3.47828967527681e-05,3.34176022711239e-05,18,-0.0561235889992091,0.9022,0.957457462057336
"Ilf2",24,89,3.97518820031636e-05,4.72089936846036e-05,20,0.242435627790656,0.4436,0.696098004987531
"Snapin",9,63,1.49069557511863e-05,3.34176022711239e-05,7,1.11348883309376,0.0064,0.0566214411247803
"Chtop",25,88,4.14082104199621e-05,4.66785555533159e-05,17,0.168996925196089,0.5803,0.793596903015485
"S100a1",37,156,6.12841514215439e-05,8.27483484808782e-05,50,0.427195633281322,0.1072,0.339612838263059
"S100a13",101,404,0.000167289170096647,0.000214297005040223,141,0.35538591257755,0.0237,0.135114156285391
"S100a4",382,1399,0.00063271745521702,0.000742082945671466,262,0.229683504811246,0.1569,0.418344597457627
"S100a6",496,2758,0.000821538894732047,0.00146294836609142,314,0.831708865093928,0,0
"S100a8",214,341,0.000354454281194875,0.000180879402769099,9,-0.966681839346215,0.7778,0.899818844566712
"S100a9",100,169,0.000165632841679848,8.96440441876181e-05,8,-0.878388634411431,0.802,0.907863278614797
"S100a11",962,3163,0.00159338793696014,0.00167777580926293,374,0.0744068796236057,0.4809,0.725825539568345
"S100a10",290,369,0.00048033524087156,0.000195731670445154,119,-1.2908128282033,0,0
"Mrpl9",24,58,3.97518820031636e-05,3.07654116146855e-05,4,-0.359409973782515,0.2757,0.554262699680511
"Psmb4",123,375,0.000203728395266213,0.00019891429923288,134,-0.0343295469265468,0.8208,0.91924243772242
"Psmd4",143,443,0.000236854963602183,0.000234984092160443,158,-0.0113925221828332,0.9405,0.976687376237624
"Vps72",36,86,5.96278230047454e-05,4.56176792907406e-05,19,-0.379102833373415,0.1945,0.46032581100141
"Scnm1",19,67,3.14702399191712e-05,3.55393547962746e-05,7,0.170333114820537,0.6088,0.808414455288842
"Tnfaip8l2",20,69,3.31265683359697e-05,3.660023105885e-05,13,0.139846178799381,0.7507,0.886470513722731
"Cdc42se1",77,177,0.000127537288093483,9.38875492379195e-05,57,-0.437896239382766,0.0383,0.182232703213611
"Cers2",20,87,3.31265683359697e-05,4.61481174220282e-05,14,0.466304817955758,0.1344,0.387718968481375
"Ctss",776,2730,0.00128531085143562,0.00144809609841537,377,0.171913943762109,0.0676,0.256635294117647
"Golph3l",30,54,4.96898525039545e-05,2.86436590895348e-05,12,-0.77397342712719,0.0547,0.227382163501239
"Ensa",80,190,0.000132506273343879,0.000100783244944659,57,-0.391407442870365,0.0518,0.220610152284264
"Mcl1",174,403,0.000288201144522936,0.000213766566908935,157,-0.429303837897386,0.0061,0.0550311827956989
"Rprd2",7,47,1.15942989175894e-05,2.4930592170521e-05,8,1.04188433872762,0.0292,0.153597492163009
"Mrps21",62,355,0.000102692361841506,0.000188305536607127,112,0.868406979413658,0,0
"BC028528",41,54,6.79094650887378e-05,2.86436590895348e-05,22,-1.21697861963906,0.0091,0.0714655226209048
"Aph1a",22,98,3.64392251695666e-05,5.19829368661927e-05,18,0.500977237441919,0.0968,0.320165045992116
"Anp32e",51,96,8.44727492567226e-05,5.09220606036174e-05,26,-0.71911688789427,0.0098,0.0746341906202723
"Plekho1",65,214,0.000107661347091901,0.000113513760095564,64,0.0756821269621028,0.7259,0.874750789096126
"Sf3b4",37,92,6.12841514215439e-05,4.88003080784667e-05,20,-0.322710440250517,0.2495,0.529503794266442
"Txnip",20,48,3.31265683359697e-05,2.54610303018087e-05,12,-0.367026112390748,0.5175,0.75248266897747
"Rbm8a",79,250,0.00013084994492708,0.00013260953282192,79,0.0191259768211407,0.9185,0.965489455001044
"Ankrd35",17,30,2.81575830855742e-05,1.59131439386304e-05,8,-0.785726274173145,0.1941,0.459811482352941
"Pias3",17,40,2.81575830855742e-05,2.12175252515072e-05,5,-0.392173009654385,0.3682,0.638483913193248
"Nudt17",234,758,0.000387580849530845,0.000402072103516062,214,0.052823136018128,0.7585,0.890928777985075
"Polr3c",98,364,0.000162320184846251,0.000193079479788716,113,0.24894448304866,0.1688,0.431778048780488
"Rnf115",209,599,0.000346172639110883,0.000317732440641321,192,-0.123307388247104,0.4352,0.690885146641438
"Bcl9",8,47,1.32506273343879e-05,2.4930592170521e-05,6,0.863629722722077,0.0621,0.244801409553641
"Pde4dip",29,50,4.8033524087156e-05,2.65219065643841e-05,11,-0.833188037870048,0.035,0.173074656188605
"Sec22b",20,70,3.31265683359697e-05,3.71306691901377e-05,12,0.160056501766484,0.6437,0.82691361669636
"Notch2",28,46,4.63771956703575e-05,2.44001540392333e-05,10,-0.899355559501859,0.0634,0.247414086687307
"Fam46c",20,34,3.31265683359697e-05,1.80348964637812e-05,8,-0.842248626007523,0.1507,0.410510714285714
"Man1a2",21,38,3.47828967527681e-05,2.01566489889319e-05,7,-0.758159046976522,0.0755,0.274218614718615
"Igsf3",12,44,1.98759410015818e-05,2.3339277776658e-05,13,0.221445129549835,0.6517,0.830088012139605
"Atp1a1",82,179,0.000135818930177476,9.49484255004949e-05,58,-0.511936817059244,0.0447,0.200552406417112
"Mab21l3",28,48,4.63771956703575e-05,2.54610303018087e-05,6,-0.840323569440457,0.0406,0.187794500458295
