"","counts_bg","counts_fg","freq_bg","freq_fg","n_cells_with_min_umis_above_thresh","log2_FC","p.value","adj.p.value"
"Pnisr",33,41,0.000157952930026852,0.000120364498931398,50,-0.391799735853237,0.291125,0.74302052238806
"Ndufaf4",3,3,1.43593572751684e-05,8.80715845839498e-06,6,-0.698966260342159,0.554775,0.879282
"Ufl1",2,6,9.57290485011224e-06,1.761431691679e-05,6,0.872894721992807,0.481275,0.862512052401747
"Casp8ap2",5,9,2.39322621252806e-05,2.64214753751849e-05,14,0.142188580170313,0.84925,0.965756810631229
"Lyrm2",7,7,3.35051669753928e-05,2.05500364029216e-05,13,-0.702538747288427,0.380275,0.792348190733852
"Ube2j1",5,22,2.39322621252806e-05,6.45858286948966e-05,23,1.42847722883271,0.02155,0.306760135135135
"Pnrc1",65,109,0.000311119407628648,0.000319993423988351,68,0.0405610088763507,0.891225,0.965756810631229
"Rngtt",9,6,4.30780718255051e-05,1.761431691679e-05,13,-1.28538298467556,0.126475,0.588051435045317
"Akirin2",6,4,2.87187145503367e-05,1.17428779445266e-05,10,-1.28298627227363,0.1787,0.648047703180212
"Orc3",2,5,9.57290485011224e-06,1.46785974306583e-05,7,0.611488243712713,0.53705,0.879282
"Rars2",3,7,1.43593572751684e-05,2.05500364029216e-05,10,0.514140899621212,0.577525,0.879282
"Smim8",4,2,1.91458097002245e-05,5.87143897226332e-06,6,-1.68839383569623,0.169875,0.641799755052052
"Zfp292",4,3,1.91458097002245e-05,8.80715845839498e-06,6,-1.11150720384172,0.4201,0.82230066772655
"3110043O21Rik",8,11,3.8291619400449e-05,3.22929143474483e-05,18,-0.245113144593769,0.7155,0.932615763859501
"Aco1",1,9,4.78645242505612e-06,2.64214753751849e-05,10,2.44030168340116,0.027375,0.336368263473054
"Topors",13,18,6.22238815257296e-05,5.28429507503699e-05,27,-0.235346482113628,0.65805,0.914230602572783
"Toporsos",6,4,2.87187145503367e-05,1.17428779445266e-05,7,-1.28298627227363,0.3139,0.771402272727273
"Ndufb6",16,23,7.65832388008979e-05,6.75215481810282e-05,25,-0.181428225297177,0.739375,0.940217413757488
"Aptx",3,5,1.43593572751684e-05,1.46785974306583e-05,8,0.0315059310872944,0.948325,0.979410522788204
"Dnaja1",27,72,0.000129234215476515,0.00021137180300148,52,0.70936131981781,0.20945,0.672951043841336
"Smu1",13,22,6.22238815257296e-05,6.45858286948966e-05,26,0.0536645955672959,0.919925,0.969535747303544
"Bag1",30,37,0.000143593572751684,0.000108621620986871,44,-0.402356661883022,0.330375,0.776500545851528
"Chmp5",18,35,8.61561436510102e-05,0.000102750182014608,40,0.253845224550426,0.53715,0.879282
"Nfx1",8,3,3.8291619400449e-05,8.80715845839498e-06,10,-2.10775425098242,0.0611,0.473121509433962
"Ube2r2",12,22,5.74374291006735e-05,6.45858286948966e-05,31,0.168948922963548,0.709675,0.931365431309904
"Dcaf12",3,4,1.43593572751684e-05,1.17428779445266e-05,6,-0.287983711563664,0.888475,0.965756810631229
"Ubap1",3,13,1.43593572751684e-05,3.81643533197116e-05,15,1.40399759256085,0.0769,0.498798
"Nudt2",4,6,1.91458097002245e-05,1.761431691679e-05,10,-0.119628534132177,0.894025,0.965756810631229
"Il11ra1",1,16,4.78645242505612e-06,4.69715117781066e-05,12,3.26799483764868,0.006,0.167131221719457
"Rpp25l",8,8,3.8291619400449e-05,2.34857558890533e-05,16,-0.702875578042411,0.298125,0.751231068358575
"Dctn3",35,46,0.000167525834876964,0.000135043096362056,50,-0.310756702382763,0.3643,0.78771717597471
"Sigmar1",2,8,9.57290485011224e-06,2.34857558890533e-05,9,1.28589472522327,0.213275,0.67630411946447
"Galt",2,9,9.57290485011224e-06,2.64214753751849e-05,9,1.45513992136416,0.2305,0.694847577092511
"Vcp",65,171,0.000311119407628648,0.000502008032128514,76,0.69006577418476,0.0224,0.307459513274336
"Stoml2",9,11,4.30780718255051e-05,3.22929143474483e-05,18,-0.414620547996453,0.5294,0.879282
"Fam214b",1,6,4.78645242505612e-06,1.761431691679e-05,6,1.85805648402981,0.2079,0.671219717573222
"Tesk1",3,5,1.43593572751684e-05,1.46785974306583e-05,8,0.0315059310872944,0.946925,0.979410522788204
"Cd72",7,5,3.35051669753928e-05,1.46785974306583e-05,11,-1.18517371582235,0.210725,0.673771962616822
"Ccdc107",7,10,3.35051669753928e-05,2.93571948613166e-05,17,-0.190063019697191,0.77135,0.952957731958763
"Tln1",28,41,0.000134020667901571,0.000120364498931398,48,-0.154923527977542,0.673425,0.915803349493169
"Creb3",8,17,3.8291619400449e-05,4.99072312642382e-05,21,0.381345314060574,0.5334,0.879282
"Hint2",16,29,7.65832388008979e-05,8.51358650978182e-05,32,0.152549335709579,0.7612,0.952957731958763
"Fam221b",1,6,4.78645242505612e-06,1.761431691679e-05,7,1.85805648402981,0.14625,0.61570512295082
"Glipr2",45,104,0.000215390359127525,0.000305314826557693,62,0.503146774691695,0.171775,0.642341162372678
"Clta",99,166,0.000473858790080556,0.000487329434697856,86,0.0404317499252396,0.84395,0.965756810631229
"Melk",6,2,2.87187145503367e-05,5.87143897226332e-06,6,-2.27085545290663,0.11185,0.564384098360656
"Zcchc7",16,13,7.65832388008979e-05,3.81643533197116e-05,27,-1.00291025426219,0.064575,0.478553068592058
"Tomm5",13,18,6.22238815257296e-05,5.28429507503699e-05,28,-0.235346482113628,0.63425,0.90500046339203
"Exosc3",6,9,2.87187145503367e-05,2.64214753751849e-05,14,-0.119844951971223,0.88885,0.965756810631229
"Dcaf10",6,5,2.87187145503367e-05,1.46785974306583e-05,11,-0.96349662962267,0.269075,0.720067880364109
"Slc25a51",11,13,5.26509766756173e-05,3.81643533197116e-05,22,-0.46319678748552,0.414025,0.819071896053898
"Tdrd7",3,4,1.43593572751684e-05,1.17428779445266e-05,7,-0.287983711563664,0.8716,0.965756810631229
"Tstd2",3,6,1.43593572751684e-05,1.761431691679e-05,9,0.292912409367388,0.786775,0.952957731958763
"Xpa",8,12,3.8291619400449e-05,3.52286338335799e-05,18,-0.11995345496412,0.86,0.965756810631229
"Anp32b",42,51,0.000201031001852357,0.000149721693792715,53,-0.42488893492922,0.225025,0.68849597415507
"Nans",23,45,0.000110088405776291,0.000132107376875925,42,0.262830249339225,0.553575,0.879282
"Coro2a",4,24,1.91458097002245e-05,7.04572676671599e-05,22,1.87425032477691,0.009325,0.207598920863309
"Galnt12",24,11,0.000114874858201347,3.22929143474483e-05,23,-1.82756824200095,0.0073,0.182678048780488
"Col15a1",1,5,4.78645242505612e-06,1.46785974306583e-05,6,1.59665000574972,0.2339,0.699314424477902
"Tgfbr1",15,79,7.17967863758418e-05,0.000231921839404401,33,1.69026141557897,0.01975,0.295817518248175
"Sec61b",138,133,0.000660530434657745,0.000390450691655511,83,-0.758333619236246,0.000975,0.055575
"Nr4a3",26,30,0.000124447763051459,8.80715845839498e-05,33,-0.498313417603322,0.336,0.776500545851528
"Stx17",3,4,1.43593572751684e-05,1.17428779445266e-05,6,-0.287983711563664,0.892475,0.965756810631229
"Erp44",15,37,7.17967863758418e-05,0.000108621620986871,33,0.596639679260128,0.243925,0.703501685393259
"Invs",3,4,1.43593572751684e-05,1.17428779445266e-05,6,-0.287983711563664,0.895625,0.965756810631229
"Mrpl50",6,3,2.87187145503367e-05,8.80715845839498e-06,7,-1.69396882105212,0.2171,0.679522877478393
"Rnf20",7,12,3.35051669753928e-05,3.52286338335799e-05,16,0.0721548887665061,0.920525,0.969670071868583
"Smc2",4,2,1.91458097002245e-05,5.87143897226332e-06,6,-1.68839383569623,0.1764,0.643813483146067
"Nipsnap3b",16,18,7.65832388008979e-05,5.28429507503699e-05,28,-0.534472667102819,0.3218,0.775024307452204
"Slc44a1",5,11,2.39322621252806e-05,3.22929143474483e-05,16,0.430705817478067,0.531225,0.879282
"Tmem38b",6,2,2.87187145503367e-05,5.87143897226332e-06,7,-2.27085545290663,0.06635,0.483946208530806
"Rad23b",19,36,9.09425960760663e-05,0.00010568590150074,41,0.216533764937802,0.60205,0.889834546325114
"Klf4",10,6,4.78645242505612e-05,1.761431691679e-05,13,-1.43705191263589,0.110725,0.5605453125
"Akap2",7,8,3.35051669753928e-05,2.34857558890533e-05,15,-0.510767234311786,0.49115,0.871981797235023
"Txn1",128,384,0.000612665910407184,0.00112731628267456,87,0.879612364693131,0.001425,0.0690732283464567
"AI314180",6,10,2.87187145503367e-05,2.93571948613166e-05,15,0.0316140665024839,0.963175,0.980111960623462
"Ptbp3",20,30,9.57290485011224e-05,8.80715845839498e-05,41,-0.120149256547568,0.76115,0.952957731958763
"Hsdl2",4,17,1.91458097002245e-05,4.99072312642382e-05,16,1.37759236120127,0.0756,0.498798
"Inip",4,8,1.91458097002245e-05,2.34857558890533e-05,12,0.293371469098289,0.709225,0.931113051823417
"Slc31a2",5,8,2.39322621252806e-05,2.34857558890533e-05,11,-0.0270566159705746,0.96985,0.980111960623462
"Fkbp15",6,6,2.87187145503367e-05,1.761431691679e-05,11,-0.702090151342577,0.471,0.855555030982591
"Slc31a1",3,12,1.43593572751684e-05,3.52286338335799e-05,14,1.28883453567615,0.1042,0.548646923076923
"Cdc26",6,7,2.87187145503367e-05,2.05500364029216e-05,12,-0.480861661088753,0.562625,0.879282
"Prpf4",4,3,1.91458097002245e-05,8.80715845839498e-06,7,-1.11150720384172,0.355075,0.782334180386543
"Rgs3",24,51,0.000114874858201347,0.000149721693792715,41,0.381928118981415,0.3945,0.802823801652893
"Col27a1",11,36,5.26509766756173e-05,0.00010568590150074,32,1.00387765623409,0.0992,0.542340319715808
"Atp6v1g1",76,125,0.000363770384304265,0.000366964935766458,78,0.0126106723003832,0.956725,0.980111960623462
"Tmem261",13,15,6.22238815257296e-05,4.40357922919749e-05,25,-0.497835991001134,0.376975,0.792348190733852
"Zdhhc21",3,5,1.43593572751684e-05,1.46785974306583e-05,8,0.0315059310872944,0.947,0.979410522788204
"Ttc39b",7,17,3.35051669753928e-05,4.99072312642382e-05,19,0.5734536577912,0.4212,0.822654804947669
"Snapc3",4,6,1.91458097002245e-05,1.761431691679e-05,9,-0.119628534132177,0.90685,0.967841711229947
"Psip1",17,25,8.13696912259541e-05,7.33929871532915e-05,35,-0.148656848625019,0.7481,0.944871481329503
"Rraga",12,16,5.74374291006735e-05,4.69715117781066e-05,22,-0.289646571451339,0.64415,0.908450721649485
"Haus6",5,1,2.39322621252806e-05,2.93571948613166e-06,6,-2.98486206320877,0.068725,0.48811831797235
"Plin2",20,35,9.57290485011224e-05,0.000102750182014608,39,0.102009397877901,0.79975,0.952957731958763
"Rps6",694,880,0.00332179798298895,0.00258343314779586,96,-0.362662373900092,0.01115,0.22779238410596
"Klhl9",6,5,2.87187145503367e-05,1.46785974306583e-05,10,-0.96349662962267,0.331775,0.776500545851528
"Cdkn2a",17,36,8.13696912259541e-05,0.00010568590150074,33,0.376812021244144,0.49635,0.876867986230637
"Cdkn2b",48,81,0.000229749716402694,0.000237793278376665,58,0.0496236231974032,0.9077,0.967841711229947
"Caap1",5,15,2.39322621252806e-05,4.40357922919749e-05,17,0.876976642264282,0.2165,0.678256488549618
"Plaa",14,13,6.70103339507857e-05,3.81643533197116e-05,21,-0.810533918354577,0.220125,0.68228741821842
"Mysm1",3,13,1.43593572751684e-05,3.81643533197116e-05,14,1.40399759256085,0.09045,0.521501966292135
"Jun",40,37,0.000191458097002245,0.000108621620986871,38,-0.817143137311456,0.128725,0.591759490909091
"Tm2d1",8,22,3.8291619400449e-05,6.45858286948966e-05,25,0.752658266760875,0.194325,0.65941404185022
"Usp1",7,4,3.35051669753928e-05,1.17428779445266e-05,10,-1.5046633584733,0.108875,0.556673172757475
"Dock7",4,6,1.91458097002245e-05,1.761431691679e-05,9,-0.119628534132177,0.9071,0.967841711229947
"Jak1",27,34,0.000129234215476515,9.98144625284765e-05,51,-0.372338564786436,0.2697,0.720067880364109
"Leprot",18,18,8.61561436510102e-05,5.28429507503699e-05,27,-0.704188612347182,0.193025,0.658950913115661
"Pde4b",20,23,9.57290485011224e-05,6.75215481810282e-05,32,-0.502979997214066,0.36155,0.785791460832745
"Mier1",9,29,4.30780718255051e-05,8.51358650978182e-05,25,0.981161788489666,0.12145,0.580829114906832
"Usp24",5,5,2.39322621252806e-05,1.46785974306583e-05,10,-0.701463097481134,0.44005,0.832459090909091
"Dhcr24",3,3,1.43593572751684e-05,8.80715845839498e-06,6,-0.698966260342159,0.555725,0.879282
"Ttc4",5,7,2.39322621252806e-05,2.05500364029216e-05,12,-0.218828128947216,0.7964,0.952957731958763
"Ssbp3",3,4,1.43593572751684e-05,1.17428779445266e-05,6,-0.287983711563664,0.894175,0.965756810631229
"Mrpl37",2,6,9.57290485011224e-06,1.761431691679e-05,8,0.872894721992807,0.35665,0.783192170818505
"Tmem59",35,36,0.000167525834876964,0.00010568590150074,50,-0.664097150958108,0.053675,0.450856097560976
"Lrrc42",3,13,1.43593572751684e-05,3.81643533197116e-05,14,1.40399759256085,0.092975,0.528489473684211
"Hspb11",13,16,6.22238815257296e-05,4.69715117781066e-05,27,-0.404930898847591,0.426675,0.823636644798501
"Yipf1",10,25,4.78645242505612e-05,7.33929871532915e-05,31,0.615638844408012,0.233025,0.697450559066602
"Magoh",11,25,5.26509766756173e-05,7.33929871532915e-05,31,0.478408786364926,0.32815,0.776500545851528
"0610037L13Rik",6,8,2.87187145503367e-05,2.34857558890533e-05,14,-0.289090148112111,0.6914,0.924034708052963
"Cpt2",2,10,9.57290485011224e-06,2.93571948613166e-05,11,1.60659893983787,0.096275,0.538300544959128
"Scp2",31,65,0.00014838002517674,0.000190821766598558,61,0.362712730611536,0.235775,0.69992978313253
"Zyg11b",4,3,1.91458097002245e-05,8.80715845839498e-06,7,-1.11150720384172,0.3342,0.776500545851528
"Zcchc11",5,6,2.39322621252806e-05,1.761431691679e-05,11,-0.44005661920104,0.643325,0.90812990375802
"Prpf38a",3,16,1.43593572751684e-05,4.69715117781066e-05,16,1.70285076298625,0.030675,0.356966540642722
"Cc2d1b",2,8,9.57290485011224e-06,2.34857558890533e-05,10,1.28589472522327,0.1884,0.654139954980304
"Btf3l4",14,11,6.70103339507857e-05,3.22929143474483e-05,20,-1.05085666486893,0.13745,0.599927015558699
"Kti12",1,5,4.78645242505612e-06,1.46785974306583e-05,6,1.59665000574972,0.22725,0.690574975320829
"Nrd1",10,31,4.78645242505612e-05,9.10073040700815e-05,35,0.925598972201573,0.03845,0.395155592654424
"Osbpl9",16,19,7.65832388008979e-05,5.57786702365016e-05,28,-0.456613583247036,0.382825,0.79579081701553
"Eps15",23,40,0.000110088405776291,0.000117428779445266,40,0.09304164600088,0.815775,0.953788456426808
"Ttc39a",3,22,1.43593572751684e-05,6.45858286948966e-05,19,2.16144625740114,0.006175,0.168137444933921
"Rnf11",4,4,1.91458097002245e-05,1.17428779445266e-05,7,-0.70052465506323,0.630475,0.903446019553073
"Cdkn2c",7,9,3.35051669753928e-05,2.64214753751849e-05,13,-0.341522038170898,0.76945,0.952957731958763
"Faf1",9,12,4.30780718255051e-05,3.52286338335799e-05,19,-0.289460858366803,0.64955,0.910402754381971
"Spata6",4,7,1.91458097002245e-05,2.05500364029216e-05,11,0.101599956121647,0.873825,0.965756810631229
"Cmpk1",34,36,0.000162739382451908,0.00010568590150074,46,-0.622302288685401,0.110725,0.5605453125
"Efcab14",8,3,3.8291619400449e-05,8.80715845839498e-06,10,-2.10775425098242,0.063625,0.477653048780488
"Atpaf1",4,5,1.91458097002245e-05,1.46785974306583e-05,8,-0.381035012412271,0.70795,0.931113051823417
"Mob3c",4,13,1.91458097002245e-05,3.81643533197116e-05,15,0.991456649061281,0.21015,0.673442686100989
"Mknk1",2,4,9.57290485011224e-06,1.17428779445266e-05,6,0.291998601061754,0.8081,0.952957731958763
"Nsun4",5,9,2.39322621252806e-05,2.64214753751849e-05,14,0.142188580170313,0.85365,0.965756810631229
"Uqcrh",152,184,0.00072754076860853,0.000540172385448226,90,-0.429539432847352,0.0462,0.423454017857143
"Lrrc41",2,9,9.57290485011224e-06,2.64214753751849e-05,11,1.45513992136416,0.110225,0.560318001651528
"Gpbp1l1",6,19,2.87187145503367e-05,5.57786702365016e-05,22,0.955291702866035,0.128575,0.591759490909091
"Akr1a1",66,114,0.000315905860053704,0.000334672021419009,80,0.0832276474736887,0.7051,0.929591568585491
"Prdx1",128,255,0.000612665910407184,0.000748608468963574,80,0.289068034469985,0.54665,0.879282
"Rps8",499,513,0.002388439760103,0.00150602409638554,97,-0.665288247309066,7.5e-05,0.0107372093023256
"Rnf220",6,10,2.87187145503367e-05,2.93571948613166e-05,14,0.0316140665024839,0.965025,0.980111960623462
"Eri3",4,2,1.91458097002245e-05,5.87143897226332e-06,6,-1.68839383569623,0.1796,0.649850205519671
"Dmap1",2,7,9.57290485011224e-06,2.05500364029216e-05,9,1.09412321224663,0.2696,0.720067880364109
"Atp6v0b",50,97,0.000239322621252806,0.000284764790154771,73,0.250717844566846,0.38885,0.799275524475525
"St3gal3",4,6,1.91458097002245e-05,1.761431691679e-05,9,-0.119628534132177,0.910025,0.967841711229947
"9530034E10Rik",3,15,1.43593572751684e-05,4.40357922919749e-05,14,1.60994567083271,0.074475,0.498798
"Kdm4a",12,18,5.74374291006735e-05,5.28429507503699e-05,14,-0.120062154717375,0.936475,0.979266196704603
"Med8",12,9,5.74374291006735e-05,2.64214753751849e-05,18,-1.11733972569885,0.106825,0.553264033613445
"Elovl1",11,21,5.26509766756173e-05,6.16501092087649e-05,29,0.227243882864705,0.6469,0.909559187400137
"Ebna1bp2",9,21,4.30780718255051e-05,6.16501092087649e-05,27,0.516142868868122,0.29625,0.750018189266694
"Svbp",10,13,4.78645242505612e-05,3.81643533197116e-05,22,-0.325966729442433,0.56915,0.879282
"AU022252",4,5,1.91458097002245e-05,1.46785974306583e-05,8,-0.381035012412271,0.7127,0.931964528462192
"Ybx1",171,263,0.000818483364684597,0.000772094224852627,87,-0.0841655839389172,0.679925,0.917697500548125
"Ppih",7,9,3.35051669753928e-05,2.64214753751849e-05,15,-0.341522038170898,0.656625,0.913626915254237
"Scmh1",3,13,1.43593572751684e-05,3.81643533197116e-05,15,1.40399759256085,0.068825,0.48811831797235
"Nfyc",1,6,4.78645242505612e-06,1.761431691679e-05,7,1.85805648402981,0.145225,0.61570512295082
"Smap2",9,23,4.30780718255051e-05,6.75215481810282e-05,25,0.647184227482909,0.2665,0.720067880364109
"Zmpste24",7,6,3.35051669753928e-05,1.761431691679e-05,13,-0.923767237542251,0.2634,0.720067880364109
"Ppt1",11,52,5.26509766756173e-05,0.000152657413278846,34,1.53397268493036,0.020475,0.301540909090909
"Cap1",12,36,5.74374291006735e-05,0.00010568590150074,34,0.878574701842862,0.0712,0.491375784753363
"Ppie",4,11,1.91458097002245e-05,3.22929143474483e-05,13,0.751133902546931,0.350875,0.779443287867911
"Pabpc4",5,2,2.39322621252806e-05,5.87143897226332e-06,6,-2.0088219207651,0.12945,0.591759490909091
"Macf1",4,10,1.91458097002245e-05,2.93571948613166e-05,12,0.614075683712883,0.522575,0.879282
"Ndufs5",33,47,0.000157952930026852,0.000137978815848188,55,-0.194915783294583,0.5237,0.879282
"Akirin1",15,18,7.17967863758418e-05,5.28429507503699e-05,29,-0.441488681890702,0.348375,0.778155478955007
"Mycbp",3,5,1.43593572751684e-05,1.46785974306583e-05,8,0.0315059310872944,0.9461,0.979410522788204
"Rragc",10,19,4.78645242505612e-05,5.57786702365016e-05,26,0.22032994157272,0.671375,0.915803349493169
"Utp11l",12,21,5.74374291006735e-05,6.16501092087649e-05,27,0.101940928473479,0.8446,0.965756810631229
"Sf3a3",7,9,3.35051669753928e-05,2.64214753751849e-05,12,-0.341522038170898,0.705575,0.929591568585491
"Inpp5b",4,9,1.91458097002245e-05,2.64214753751849e-05,13,0.462616665239176,0.5591,0.879282
"Mtf1",8,7,3.8291619400449e-05,2.05500364029216e-05,14,-0.894647091019053,0.23545,0.699869724770642
"1110065P20Rik",2,13,9.57290485011224e-06,3.81643533197116e-05,11,1.98397990518626,0.085675,0.51146050338819
"Yrdc",6,8,2.87187145503367e-05,2.34857558890533e-05,14,-0.289090148112111,0.68835,0.9234
"Cdca8",4,5,1.91458097002245e-05,1.46785974306583e-05,9,-0.381035012412271,0.650775,0.910942428376535
"Gnl2",21,20,0.000100515500926179,5.87143897226332e-05,24,-0.774611507438498,0.251275,0.709238376891334
"Meaf6",14,17,6.70103339507857e-05,4.99072312642382e-05,25,-0.424398206214584,0.445825,0.836482383419689
"Zc3h12a",3,7,1.43593572751684e-05,2.05500364029216e-05,9,0.514140899621212,0.6263,0.902263055685541
"Mrps15",13,15,6.22238815257296e-05,4.40357922919749e-05,26,-0.497835991001134,0.3328,0.776500545851528
"Lsm10",7,14,3.35051669753928e-05,4.11000728058433e-05,20,0.293963814648296,0.637275,0.905976688955499
"Stk40",5,7,2.39322621252806e-05,2.05500364029216e-05,11,-0.218828128947216,0.8276,0.957603212474169
"Eva1b",12,32,5.74374291006735e-05,9.39430235562132e-05,28,0.708820163783478,0.19505,0.659462767710049
"Thrap3",17,26,8.13696912259541e-05,7.63287066394232e-05,35,-0.0921488236841536,0.840675,0.965756810631229
"Map7d1",11,14,5.26509766756173e-05,4.11000728058433e-05,21,-0.356550918488431,0.5634,0.879282
"Trappc3",7,28,3.35051669753928e-05,8.22001456116865e-05,29,1.29221191098443,0.014125,0.252771802325581
"Adprhl2",7,7,3.35051669753928e-05,2.05500364029216e-05,12,-0.702538747288427,0.4204,0.822413822688275
"Ago3",13,3,6.22238815257296e-05,8.80715845839498e-06,12,-2.806747922176,0.018025,0.288364175257732
"Ago1",2,9,9.57290485011224e-06,2.64214753751849e-05,11,1.45513992136416,0.133175,0.592581719653179
"Psmb2",46,91,0.000220176811552582,0.000267150473237981,69,0.278874871491902,0.28505,0.734420326223338
"AU040320",6,5,2.87187145503367e-05,1.46785974306583e-05,10,-0.96349662962267,0.32175,0.775024307452204
"Zmym4",2,4,9.57290485011224e-06,1.17428779445266e-05,6,0.291998601061754,0.804,0.952957731958763
"Sfpq",14,20,6.70103339507857e-05,5.87143897226332e-05,26,-0.190365763419309,0.737125,0.939534677419355
"Zmym1",5,1,2.39322621252806e-05,2.93571948613166e-06,6,-2.98486206320877,0.07135,0.491859574468085
"Smim12",6,9,2.87187145503367e-05,2.64214753751849e-05,15,-0.119844951971223,0.876725,0.965756810631229
"Phc2",4,9,1.91458097002245e-05,2.64214753751849e-05,12,0.462616665239176,0.59515,0.88660833937636
"Ak2",42,31,0.000201031001852357,9.10073040700815e-05,42,-1.14249684775323,0.007,0.1808325
"Rnf19b",15,33,7.17967863758418e-05,9.68787430423448e-05,40,0.431741267952529,0.294975,0.748827812113721
"S100pbp",2,5,9.57290485011224e-06,1.46785974306583e-05,7,0.611488243712713,0.545525,0.879282
"Yars",2,6,9.57290485011224e-06,1.761431691679e-05,8,0.872894721992807,0.38485,0.796874949562878
"Rbbp4",21,42,0.000100515500926179,0.00012330021841753,42,0.294492362721496,0.47985,0.861714294049008
"Zbtb8os",13,13,6.22238815257296e-05,3.81643533197116e-05,25,-0.703784069272998,0.1768,0.643813483146067
"Bsdc1",6,18,2.87187145503367e-05,5.28429507503699e-05,21,0.877432619010252,0.181975,0.654139954980304
"Marcksl1",403,677,0.00192894032729762,0.00198748209211113,92,0.0431311447680032,0.84255,0.965756810631229
"Hdac1",21,17,0.000100515500926179,4.99072312642382e-05,30,-1.00864395023377,0.048375,0.433314985590778
"Eif3i",39,51,0.000186671644577189,0.000149721693792715,54,-0.318028906206226,0.323725,0.775905017502917
"Tmem234",48,55,0.000229749716402694,0.000161464571737241,59,-0.508580010926197,0.154575,0.628094851485148
"Ccdc28b",5,12,2.39322621252806e-05,3.52286338335799e-05,13,0.555865507107717,0.5402,0.879282
"Txlna",5,6,2.39322621252806e-05,1.761431691679e-05,9,-0.44005661920104,0.704825,0.929591568585491
"Khdrbs1",37,56,0.000177098739727076,0.000164400291223373,54,-0.107278205152948,0.777175,0.952957731958763
"Ptp4a2",34,33,0.000162739382451908,9.68787430423448e-05,45,-0.747709195402409,0.0608,0.472581818181818
"Pef1",6,4,2.87187145503367e-05,1.17428779445266e-05,10,-1.28298627227363,0.1733,0.642341162372678
"Zcchc17",9,16,4.30780718255051e-05,4.69715117781066e-05,22,0.124555368943304,0.8332,0.960880329711503
"Snrnp40",13,19,6.22238815257296e-05,5.57786702365016e-05,26,-0.157487398257845,0.77425,0.952957731958763
"Pum1",8,10,3.8291619400449e-05,2.93571948613166e-05,16,-0.382171363427817,0.60725,0.891945450214388
"Sdc3",6,11,2.87187145503367e-05,3.22929143474483e-05,17,0.168672285336531,0.8016,0.952957731958763
"Laptm5",100,119,0.000478645242505612,0.000349350618849668,76,-0.454169548839134,0.118225,0.575695494071146
"Srsf4",6,8,2.87187145503367e-05,2.34857558890533e-05,12,-0.289090148112111,0.740475,0.941033051197357
"Ythdf2",29,42,0.000138807120326628,0.00012330021841753,47,-0.170775605168929,0.631875,0.903894568245125
"Gmeb1",2,10,9.57290485011224e-06,2.93571948613166e-05,11,1.60659893983787,0.098275,0.540919302949062
"Taf12",14,18,6.70103339507857e-05,5.28429507503699e-05,25,-0.342096331195207,0.547925,0.879282
"Snhg12",6,8,2.87187145503367e-05,2.34857558890533e-05,10,-0.289090148112111,0.79145,0.952957731958763
"Trnau1ap",8,19,3.8291619400449e-05,5.57786702365016e-05,24,0.541506272935734,0.333025,0.776500545851528
"Rcc1",3,3,1.43593572751684e-05,8.80715845839498e-06,6,-0.698966260342159,0.56095,0.879282
"Atpif1",127,208,0.000607879457982127,0.000610629653115386,87,0.00651131525843874,0.973875,0.982332377519253
"Dnajc8",45,103,0.000215390359127525,0.000302379107071561,67,0.489212169865367,0.082275,0.505781137724551
"Ptafr",17,34,8.13696912259541e-05,9.98144625284765e-05,27,0.294430081623684,0.668975,0.914726691812736
"Eya3",8,6,3.8291619400449e-05,1.761431691679e-05,14,-1.11587558127288,0.168225,0.641799755052052
"Themis2",7,4,3.35051669753928e-05,1.17428779445266e-05,9,-1.5046633584733,0.193925,0.659195085588073
"Ppp1r8",4,6,1.91458097002245e-05,1.761431691679e-05,9,-0.119628534132177,0.909725,0.967841711229947
"Stx12",11,12,5.26509766756173e-05,3.52286338335799e-05,20,-0.57835984437022,0.379775,0.792348190733852
"Fam76a",1,18,4.78645242505612e-06,5.28429507503699e-05,18,3.43757925438264,3e-04,0.02565
"Fgr",14,3,6.70103339507857e-05,8.80715845839498e-06,11,-2.91349777125758,0.027125,0.335978873239437
"Wasf2",14,25,6.70103339507857e-05,7.33929871532915e-05,32,0.131071655495868,0.7844,0.952957731958763
"Tmem222",3,9,1.43593572751684e-05,2.64214753751849e-05,12,0.875157608738742,0.28415,0.734352392947103
"Wdtc1",4,3,1.91458097002245e-05,8.80715845839498e-06,7,-1.11150720384172,0.332925,0.776500545851528
"Nudc",21,31,0.000100515500926179,9.10073040700815e-05,41,-0.14321396072976,0.697075,0.927224222126188
"Gpn2",4,6,1.91458097002245e-05,1.761431691679e-05,10,-0.119628534132177,0.895375,0.965756810631229
"Zdhhc18",2,4,9.57290485011224e-06,1.17428779445266e-05,6,0.291998601061754,0.8041,0.952957731958763
"Arid1a",13,17,6.22238815257296e-05,4.99072312642382e-05,26,-0.317648357133005,0.555225,0.879282
"Rps6ka1",6,6,2.87187145503367e-05,1.761431691679e-05,10,-0.702090151342577,0.553075,0.879282
"Hmgn2",9,21,4.30780718255051e-05,6.16501092087649e-05,22,0.516142868868122,0.46435,0.850310062333037
"Cd52",284,732,0.00135935248871594,0.00214894666384838,98,0.660671077686872,0.00205,0.0882503496503497
"Sh3bgrl3",476,925,0.00227835135432671,0.00271554052467179,100,0.253238950611192,0.119325,0.576581397174254
