"","counts_bg","counts_fg","freq_bg","freq_fg","n_cells_with_min_umis_above_thresh","log2_FC","p.value","adj.p.value"
"Ube2r2",493,176,4.70779355647256e-05,6.85998574214327e-05,104,0.533709401656066,1e-04,0.000227352058903736
"Ubap2",150,27,1.43239154862248e-05,1.05238417635152e-05,9,-0.411163218435403,0.09865,0.136550730532957
"Dcaf12",784,51,7.48663316080018e-05,1.98783677755288e-05,168,-1.8614508506382,0,0
"Ubap1",227,64,2.16768587691536e-05,2.49454026987028e-05,15,0.194258118182347,0.2858,0.348350087719298
"Nudt2",272,63,2.5974033415021e-05,2.45556307815356e-05,31,-0.0779300618789076,0.65675,0.708229821497866
"Il11ra1",207,39,1.97670033709903e-05,1.5201104769522e-05,17,-0.358200858469916,0.09305,0.129487205808713
"Rpp25l",363,84,3.46638754766641e-05,3.27408410420474e-05,54,-0.0799675489782249,0.59965,0.656935880420499
"Dctn3",1688,376,0.000161191795604983,0.000146554240854879,559,-0.136455457508117,0.06545,0.0944369418483904
"Sigmar1",1331,33,0.000127100876747768,1.28624732665186e-05,351,-3.20802376650794,0,0
"Galt",298,58,2.84568454326333e-05,2.26067711956994e-05,32,-0.319402207610642,0.0678,0.0973391768555192
"Vcp",2302,1014,0.000219824356328597,0.000395228724007572,844,0.843434163784471,0,0
"Fancg",51,8,4.87013126531644e-06,3.11817533733785e-06,4,-0.51138750848449,0.173,0.223959782608696
"Stoml2",591,86,5.64362270157258e-05,3.35203848763819e-05,117,-0.73451243210005,0,0
"Fam214b",167,28,1.59472925746636e-05,1.09136136806825e-05,17,-0.508443730023967,0.0351,0.053147239375227
"Tesk1",129,26,1.23185673181534e-05,1.0134069846348e-05,6,-0.258457860991954,0.29785,0.3609791321413
"Cd72",173,82,1.65202491941126e-05,3.1961297207713e-05,44,0.911749726762287,0.00135,0.00265009418412997
"Ccdc107",949,92,9.06226386428491e-05,3.58590163793853e-05,232,-1.31368653998063,0,0
"Arhgef39",105,6,1.00267408403574e-05,2.33863150300339e-06,16,-1.72367766665128,0,0
"Tpm2",71,20,6.77998666347975e-06,7.79543834334462e-06,16,0.176987797782318,0.63245,0.68655412109375
"Tln1",2024,331,0.000193277366294127,0.000129014504582354,638,-0.579445252711443,0,0
"Creb3",664,111,6.34071992190219e-05,4.32646828055627e-05,146,-0.541065873548093,0.00015,0.00033392523364486
"Gba2",68,11,6.49350835375526e-06,4.28749108883954e-06,5,-0.503057999277557,0.1421,0.188314687649022
"Hint2",806,205,7.69671725459814e-05,7.99032430192824e-05,215,0.0533307178570906,0.62915,0.683862262059974
"Fam221b",85,24,8.11688544219407e-06,9.35452601201355e-06,5,0.18364856168315,0.5248,0.588784497375858
"Glipr2",314,1478,2.9984729751164e-05,0.000576082893573168,264,4.21914927564752,0,0
"Clta",5772,1590,0.000551184267909932,0.000619737348295898,1426,0.168833166885351,0.00025,0.000540801764400623
"Rnf38",81,17,7.73491436256141e-06,6.62612259184293e-06,4,-0.195843836036465,0.52235,0.58674642279709
"Melk",187,22,1.7857147972827e-05,8.57498217767909e-06,48,-0.977769786993612,0.00215,0.00409704
"Zcchc7",410,102,3.91520356623479e-05,3.97567355510576e-05,68,0.0215653695318269,0.88345,0.904941964614817
"Polr1e",122,8,1.16501179287962e-05,3.11817533733785e-06,8,-1.6190736730451,0,0
"Tomm5",1442,151,0.000137700574207575,5.88555594922519e-05,400,-1.21241660167752,0,0
"Trmt10b",69,17,6.58900112366342e-06,6.62612259184293e-06,5,0.00703971460459873,0.98265,0.985655666506256
"Exosc3",482,70,4.60275150957358e-05,2.72840342017062e-05,86,-0.733517194149919,0,0
"Dcaf10",95,29,9.07181314127573e-06,1.13033855978497e-05,5,0.288731942796768,0.2987,0.361904069175992
"Slc25a51",216,105,2.06264383001638e-05,4.09260513025593e-05,32,0.955050875421873,0,0
"Aldh1b1",94,16,8.97632037136756e-06,6.2363506746757e-06,7,-0.463245472557826,0.13495,0.179753658731427
"Tdrd7",114,54,1.08861757695309e-05,2.10476835270305e-05,13,0.891342464424432,7e-04,0.00143705983747845
"Tstd2",103,43,9.83575530054105e-06,1.67601924381909e-05,7,0.712847494677418,0.0087,0.0148357332787891
"Ncbp1",163,22,1.5565321495031e-05,8.57498217767909e-06,16,-0.790824496300978,0.0015,0.00292252862818416
"Xpa",394,138,3.76241513438172e-05,5.37885245690779e-05,73,0.504370518789297,0.001,0.00200312349831812
"Anp32b",4135,505,0.000394862603570265,0.000196834818169452,973,-1.00070342775497,0,0
"Nans",815,557,7.78266074751549e-05,0.000217102957862148,309,1.4682547450646,0,0
"Trim14",70,16,6.68449389357159e-06,6.2363506746757e-06,4,-0.0866879232081516,0.7864,0.823335024488258
"Coro2a",558,147,5.32849656087564e-05,5.7296471823583e-05,145,0.102855877895137,0.44435,0.511183379329378
"Galnt12",206,152,1.96715106010821e-05,5.92453314094192e-05,59,1.54320562724802,0,0
"Col15a1",26,13,2.4828120176123e-06,5.06703492317401e-06,4,0.800739009309918,0.07345,0.104729374037968
"Tgfbr1",622,199,5.9396502882879e-05,7.7564611516279e-05,171,0.379414598065773,0.03595,0.0543750272133527
"Sec61b",5667,1642,0.000541157527069574,0.000640005487988594,1397,0.241624612527031,0,0
"Nr4a3",48,281,4.58365295559195e-06,0.000109525908723992,79,4.30703151012031,0,0
"Stx17",631,43,6.02559378120525e-05,1.67601924381909e-05,108,-1.78620248387522,0,0
"Erp44",1350,210,0.000128915239376024,8.18521026051186e-05,379,-0.648960456908734,0,0
"Tex10",125,27,1.19365962385207e-05,1.05238417635152e-05,8,-0.166836322471384,0.51505,0.579483380566802
"Mrpl50",380,53,3.62872525651029e-05,2.06579116098633e-05,54,-0.783788362945061,0,0
"Rnf20",286,63,2.73109321937353e-05,2.45556307815356e-05,40,-0.147718052266519,0.4204,0.487533008763389
"Smc2",716,36,6.83728232542465e-05,1.40317890180203e-05,162,-2.20635387614755,0,0
"Nipsnap3b",628,211,5.9969459502328e-05,8.22418745222858e-05,178,0.449222696984152,0.00075,0.00153178588926997
"Slc44a1",145,72,1.3846451636684e-05,2.80635780360406e-05,18,0.969094162885483,5e-05,0.000116895681435782
"Fktn",72,19,6.87547943338792e-06,7.40566642617739e-06,5,0.0939944524186845,0.76745,0.807042211150353
"Tmem38b",240,23,2.29182647779597e-05,8.96475409484632e-06,26,-1.2632066201878,0,0
"Rad23b",969,239,9.25324940410124e-05,9.31554882029683e-05,274,0.00957753264893968,0.92485,0.938699105186267
"Klf4",703,45,6.71314172454404e-05,1.75397362725254e-05,160,-1.87769949571199,0,0
"Fam206a",102,12,9.74026253063289e-06,4.67726300600678e-06,6,-0.919761775559502,0.0034,0.00622984615384615
"Tmem245",152,19,1.45149010260412e-05,7.40566642617739e-06,13,-0.884220383282214,0.00065,0.0013406853043048
"Txn1",5917,2264,0.000565030719546616,0.000882443620466612,1393,0.64225771497725,0,0
"AI314180",186,85,1.77616552029188e-05,3.31306129592147e-05,27,0.863279212502221,1e-04,0.000227352058903736
"Ptgr1",55,5,5.25210234494911e-06,1.94885958583616e-06,6,-1.08418426694619,0.0081,0.0139093099897013
"Dnajc25",272,11,2.5974033415021e-05,4.28749108883954e-06,37,-2.35091603130906,0,0
"Ptbp3",942,239,8.9954189253492e-05,9.31554882029683e-05,257,0.0499051017283696,0.61135,0.667473146935568
"Hsdl2",607,97,5.79641113342565e-05,3.78078759652214e-05,115,-0.603487647738211,0,0
"Inip",387,56,3.69557019544601e-05,2.1827227361365e-05,60,-0.733560995323361,0,0
"Snx30",172,11,1.64247564242045e-05,4.28749108883954e-06,17,-1.72048325727234,0,0
"Slc31a2",902,47,8.61344784571653e-05,1.83192801068599e-05,198,-2.17320235924486,0,0
"Fkbp15",425,52,4.05844272109704e-05,2.0268139692696e-05,65,-0.967349512869278,0,0
"Slc31a1",263,39,2.51145984858475e-05,1.5201104769522e-05,31,-0.688764327042182,0.00045,0.000946908127208481
"Cdc26",780,96,7.44843605283691e-05,3.74181040480542e-05,163,-0.974391442890858,0,0
"Prpf4",144,26,1.37509588667758e-05,1.0134069846348e-05,12,-0.405827699353263,0.10675,0.146137068965517
"Alad",308,10,2.9411773131715e-05,3.89771917167231e-06,43,-2.63444797460604,0,0
"Pole3",409,40,3.90565428924397e-05,1.55908766866892e-05,75,-1.27164779126542,0,0
"Rgs3",645,293,6.15928365907668e-05,0.000114203171729999,195,0.88011097393133,0,0
"Col27a1",152,128,1.45149010260412e-05,4.98908053974056e-05,37,1.71375053003918,0,0
"Akna",268,32,2.55920623353884e-05,1.24727013493514e-05,24,-0.980956521149104,0,0
"Atp6v1g1",4578,1144,0.000437165900639582,0.000445899073239313,1307,0.0284718390140495,0.56055,0.621119796650718
"6330416G13Rik",184,29,1.75706696631025e-05,1.13033855978497e-05,17,-0.593970474751118,0.0085,0.0145214139344262
"Tnfsf8",116,4,1.10771613093472e-05,1.55908766866892e-06,11,-2.23857991767835,0,0
"Cdk5rap2",82,17,7.83040713246958e-06,6.62612259184293e-06,7,-0.211530232995096,0.49795,0.563208404558405
"Tle1",217,3,2.07219310700719e-05,1.16931575150169e-06,20,-3.32384040107479,0,0
"Kdm4c",87,15,8.3078709820104e-06,5.84657875750847e-06,6,-0.443067961510154,0.15775,0.206397010357815
"Tmem261",797,132,7.61077376168079e-05,5.14498930660745e-05,199,-0.555935807681192,0,0
"Zdhhc21",136,50,1.29870167075105e-05,1.94885958583616e-05,13,0.550732833036402,0.02375,0.0371838028169014
"Ttc39b",357,71,3.40909188572151e-05,2.76738061188734e-05,63,-0.291364306757891,0.0895,0.125278962390866
"Gm11413",2,24,1.90985539816331e-07,9.35452601201355e-06,4,3.1200337122309,0,0
"Snapc3",193,55,1.8430104592276e-05,2.14374554441977e-05,20,0.207615407093393,0.31595,0.380152280271323
"Psip1",658,167,6.28342425995729e-05,6.50919101669276e-05,173,0.0501431562000618,0.71035,0.756056166219839
"Ccdc171",66,3,6.30252281393893e-06,1.16931575150169e-06,5,-1.75115490260263,1e-04,0.000227352058903736
"Cntln",167,35,1.59472925746636e-05,1.36420171008531e-05,30,-0.210940498504977,0.38965,0.456379889013768
"Rraga",1337,109,0.000127673833367217,4.24851389712282e-05,345,-1.5651243524281,0,0
"Haus6",90,10,8.5943492917349e-06,3.89771917167231e-06,4,-0.970074909060111,0.0023,0.00435204266908761
"Plin2",2816,271,0.000268907640061394,0.00010562818955232,796,-1.33987691730685,0,0
"Rps6",42787,7961,0.00408584914606068,0.00310297423256833,1767,-0.396872410384597,0,0
"Mllt3",212,4,2.02444672205311e-05,1.55908766866892e-06,20,-3.05338568660104,0,0
"Hacd4",47,20,4.48816018568378e-06,7.79543834334462e-06,10,0.680432889126657,0.11895,0.160988011363636
"Klhl9",172,65,1.64247564242045e-05,2.533517461587e-05,19,0.595852536135889,0.00625,0.0109420936581268
"Mtap",185,15,1.76661624330106e-05,5.84657875750847e-06,15,-1.44697019805605,0,0
"Cdkn2a",30,84,2.86478309724497e-06,3.27408410420474e-05,17,3.12603658211802,0,0
"Cdkn2b",7,274,6.68449389357159e-07,0.000106797505303821,62,6.01367205622316,0,0
"Caap1",265,73,2.53055840256639e-05,2.84533499532079e-05,27,0.163062651508119,0.34775,0.413225734036488
"Plaa",424,111,4.04889344410622e-05,4.32646828055627e-05,83,0.0934294783840111,0.5241,0.5881574505317
"Ift74",69,12,6.58900112366342e-06,4.67726300600678e-06,10,-0.418714430596067,0.264,0.325058041648206
"Mysm1",310,73,2.96027586715313e-05,2.84533499532079e-05,49,-0.0552299778042167,0.74615,0.788422376425855
"Jun",5176,392,0.000494270577044665,0.000152790591529555,798,-1.68724967009642,0,0
"Tm2d1",710,144,6.77998666347975e-05,5.61271560720813e-05,160,-0.268229057472715,0.01595,0.0257653846153846
"Usp1",538,51,5.13751102105931e-05,1.98783677755288e-05,124,-1.3268724449948,0,0
"Dock7",250,53,2.38731924770414e-05,2.06579116098633e-05,37,-0.199697553458278,0.31265,0.376453357885615
"Atg4c",105,16,1.00267408403574e-05,6.2363506746757e-06,7,-0.607672210420979,0.0385,0.0578749549224666
"Alg6",103,11,9.83575530054105e-06,4.28749108883954e-06,5,-1.03514448729262,0.00085,0.00172042971595047
"Itgb3bp",50,10,4.77463849540828e-06,3.89771917167231e-06,5,-0.237620579423383,0.5465,0.608462940705128
"Pgm2",145,32,1.3846451636684e-05,1.24727013493514e-05,9,-0.14007901419823,0.5461,0.608180029388191
"Jak1",643,242,6.14018510509505e-05,9.432480395447e-05,163,0.611262833940065,0,0
"Leprot",1059,192,0.000101126843332747,7.48362080961084e-05,290,-0.429403383827736,5e-05,0.000116895681435782
"Pde4b",483,300,4.6123007865644e-05,0.000116931575150169,155,1.32344650447653,0,0
"Mier1",638,146,6.09243872014096e-05,5.69066999064158e-05,151,-0.0967774065417172,0.4455,0.512364946889226
"Oma1",204,30,1.94805250612658e-05,1.16931575150169e-05,14,-0.690201707647562,0.00105,0.00209723287014854
"Gm12728",94,14,8.97632037136756e-06,5.45680684034124e-06,6,-0.627686926884532,0.0374,0.0563840506329114
"Usp24",90,25,8.5943492917349e-06,9.74429792918078e-06,6,0.16331434665449,0.569,0.629061530301021
"Dhcr24",111,30,1.05996974598064e-05,1.16931575150169e-05,18,0.129963816822303,0.65405,0.705866
"Ttc4",150,48,1.43239154862248e-05,1.87090520240271e-05,12,0.363073412363883,0.1073,0.146721354764638
"Ssbp3",228,20,2.17723515390617e-05,7.79543834334462e-06,24,-1.37245589101256,0,0
"Mrpl37",264,33,2.52100912557557e-05,1.28624732665186e-05,32,-0.918937698527527,0,0
"Tceanc2",236,33,2.25362936983271e-05,1.28624732665186e-05,28,-0.763702476346503,0.00045,0.000946908127208481
"Tmem59",2412,358,0.000230328561018495,0.000139538346345869,759,-0.718979571345669,0,0
"Lrrc42",316,76,3.01757152909803e-05,2.96226657047096e-05,51,-0.025822786429685,0.8841,0.905162925211838
"Hspb11",580,181,5.5385806546736e-05,7.05487170072689e-05,144,0.343593844490787,0.00615,0.0107715441176471
"Yipf1",564,167,5.38579222282054e-05,6.50919101669276e-05,128,0.268773712255945,0.03085,0.0472787591911765
"Ndc1",70,3,6.68449389357159e-06,1.16931575150169e-06,9,-1.82471018847912,1e-04,0.000227352058903736
"Magoh",1276,203,0.000121848774402819,7.91236991849479e-05,365,-0.616582530009483,0,0
"0610037L13Rik",284,79,2.7119946653919e-05,3.07919814562113e-05,33,0.177069078707836,0.29705,0.360061914800814
"Cpt2",151,42,1.4419408256133e-05,1.63704205210237e-05,15,0.171885280077417,0.45265,0.519070265438041
"Scp2",2853,445,0.000272440872547996,0.000173448503139418,896,-0.648427687266679,0,0
"Zyg11b",133,26,1.2700538397786e-05,1.0134069846348e-05,10,-0.299251550028271,0.2305,0.288757099924869
"Coa7",121,14,1.1554625158888e-05,5.45680684034124e-06,11,-0.959326181309988,9e-04,0.00181502177068215
"Zcchc11",284,46,2.7119946653919e-05,1.79295081896926e-05,37,-0.570956928831425,0.0038,0.00689908536585366
"Prpf38a",326,78,3.1130642990062e-05,3.0402209539044e-05,49,-0.0330837775681464,0.8487,0.875477839643653
"Cc2d1b",206,32,1.96715106010821e-05,1.24727013493514e-05,20,-0.617604671732647,0.0038,0.00689908536585366
"Zfyve9",30,10,2.86478309724497e-06,3.89771917167231e-06,4,0.341722605946607,0.45855,0.524911622957572
"Btf3l4",824,110,7.86860424043284e-05,4.28749108883954e-05,175,-0.86093085245831,0,0
"Txndc12",194,35,1.85255973621841e-05,1.36420171008531e-05,15,-0.415252371948032,0.0477,0.070572298136646
"Kti12",220,16,2.10084093797964e-05,6.2363506746757e-06,11,-1.60472065268562,0,0
"Nrd1",732,145,6.99007075727772e-05,5.65169279892485e-05,177,-0.301813402602318,0.01095,0.01836085076428
"Osbpl9",945,124,9.02406675632164e-05,4.83317177287367e-05,254,-0.887161479381365,0,0
"Eps15",791,280,7.5534780997359e-05,0.000109136136806825,241,0.525100479467233,0,0
"Ttc39a",536,107,5.11841246707767e-05,4.17055951368937e-05,140,-0.28918588125688,0.0501,0.0737957067137809
"Rnf11",182,47,1.73796841232861e-05,1.83192801068599e-05,25,0.0719293637079173,0.74385,0.786842717584369
"Cdkn2c",409,41,3.90565428924397e-05,1.59806486038565e-05,83,-1.23814634767493,0,0
"Faf1",370,99,3.53323248660213e-05,3.85874197995559e-05,64,0.123788354293526,0.4289,0.49587287477465
"Elavl4",66,1,6.30252281393893e-06,3.89771917167231e-07,7,-2.39354682616194,0,0
"Spata6",410,72,3.91520356623479e-05,2.80635780360406e-05,73,-0.466260807555922,0.003,0.00554813664596273
"Skint3",102,22,9.74026253063289e-06,8.57498217767909e-06,22,-0.165687551605152,0.6473,0.699486727154893
"Cmpk1",1812,385,0.000173032899073596,0.000150062188109384,590,-0.204217468717051,0.00585,0.010289335443038
"Stil",27,0,2.57830478752047e-06,0,4,-1.8392762763549,0.00235,0.00443457446808511
"Pdzk1ip1",3,15,2.86478309724497e-07,5.84657875750847e-06,5,2.41195611877264,0,0
"Efcab14",356,60,3.39954260873069e-05,2.33863150300339e-05,45,-0.521094602021171,0.00135,0.00265009418412997
"Mob3c",154,43,1.47058865658575e-05,1.67601924381909e-05,14,0.17734183136636,0.444,0.510992269464384
"Mknk1",292,61,2.78838888131843e-05,2.37760869472011e-05,50,-0.221316643076253,0.2253,0.28296566736969
"Nsun4",64,69,6.1115372741226e-06,2.6894262284539e-05,8,1.97173503654539,0,0
"Uqcrh",6229,2035,0.000594824463757963,0.000793185851435316,1531,0.414589299279939,0,0
"Lrrc41",220,74,2.10084093797964e-05,2.88431218703751e-05,22,0.439343582239524,0.0208,0.0329550741163056
"Rad54l",132,19,1.26050456278779e-05,7.40566642617739e-06,23,-0.694707684777062,0.0276,0.0427459037711313
"Pomgnt1",74,18,7.06646497320425e-06,7.01589450901016e-06,5,-0.00907304658266509,0.9763,0.980179804913295
"Mast2",50,28,4.77463849540828e-06,1.09136136806825e-05,4,1.04480854439106,0.00415,0.00749535311958406
"Gpbp1l1",441,95,4.2112311529501e-05,3.7028332130887e-05,67,-0.181025251007765,0.208,0.264021924482339
"Nasp",448,40,4.27807609188582e-05,1.55908766866892e-05,111,-1.39990690661336,0,0
"Akr1a1",3756,991,0.00035867084377507,0.000386263969912726,1142,0.106640068698274,0.05865,0.0854236635220126
"Prdx1",6664,1544,0.000636363818668015,0.000601807840106205,1362,-0.0804189430248916,0.22785,0.285823871501655
"Ccdc163",122,29,1.16501179287962e-05,1.13033855978497e-05,9,-0.040095468874125,0.8822,0.903883667199213
"Toe1",156,22,1.48968721056738e-05,8.57498217767909e-06,15,-0.731401219614825,0.00355,0.00647197682046796
"Urod",222,26,2.11993949196128e-05,1.0134069846348e-05,24,-0.995539315453855,0,0
"Eif2b3",159,19,1.51833504153983e-05,7.40566642617739e-06,17,-0.945076207484268,0.00035,0.000745325670498084
"Plk3",108,17,1.03132191500819e-05,6.62612259184293e-06,13,-0.568987875198723,0.05945,0.0865132920230407
"Rps8",28080,5140,0.00268143697902129,0.00200342765423957,1758,-0.420353929537895,0,0
"Kif2c",101,3,9.64476976072472e-06,1.16931575150169e-06,24,-2.29483278287523,0,0
"Rnf220",313,60,2.98892369812558e-05,2.33863150300339e-05,32,-0.341032462605523,0.0385,0.0578749549224666
"Eri3",169,43,1.613827811448e-05,1.67601924381909e-05,14,0.0514250449701198,0.80795,0.842037
"Dmap1",152,35,1.45149010260412e-05,1.36420171008531e-05,8,-0.083540178919442,0.71775,0.763152882285423
"Atp6v0b",2410,786,0.000230137575478679,0.000306360726893444,849,0.411181021697088,0,0
"Ipo13",94,7,8.97632037136756e-06,2.72840342017062e-06,5,-1.41994982471702,0,0
"St3gal3",103,66,9.83575530054105e-06,2.57249465330373e-05,9,1.30238734241255,5e-05,0.000116895681435782
"9530034E10Rik",136,103,1.29870167075105e-05,4.01465074682248e-05,25,1.55668169660603,0,0
"Kdm4a",203,261,1.93850322913576e-05,0.000101730470380647,60,2.333282008551,0,0
"Med8",603,134,5.75821402546238e-05,5.2229436900409e-05,135,-0.138236597493462,0.2595,0.319847945002957
"Elovl1",608,171,5.80596041041647e-05,6.66509978355965e-05,137,0.195939528108392,0.10855,0.148308972468043
"Cdc20",396,12,3.78151368836336e-05,4.67726300600678e-06,78,-2.77335189245774,0,0
"Ebna1bp2",883,119,8.43201158289102e-05,4.63828581429005e-05,205,-0.84852069941555,0,0
"Slc2a1",169,22,1.613827811448e-05,8.57498217767909e-06,16,-0.839880462128652,0.00065,0.0013406853043048
"Svbp",777,151,7.41978822186446e-05,5.88555594922519e-05,190,-0.32920677866508,0.00365,0.00664121562636403
"AU022252",105,28,1.00267408403574e-05,1.09136136806825e-05,8,0.11160464468406,0.689,0.736718353212774
"Ybx1",12292,2083,0.00117379712771117,0.000811894903459343,1628,-0.531270895385733,0,0
"Ppih",278,61,2.654699003447e-05,2.37760869472011e-05,45,-0.152946338035989,0.4225,0.489423718215923
"Ppcs",144,20,1.37509588667758e-05,7.79543834334462e-06,8,-0.745981352997399,0.003,0.00554813664596273
"Hivep3",105,9,1.00267408403574e-05,3.50794725450508e-06,10,-1.29046389802659,2e-04,0.000438328075709779
"Scmh1",275,50,2.62605117247455e-05,1.94885958583616e-05,32,-0.411991528411358,0.0254,0.0395738740422351
"Ctps",114,6,1.08861757695309e-05,2.33863150300339e-06,11,-1.83195584863946,0,0
"Nfyc",222,35,2.11993949196128e-05,1.36420171008531e-05,22,-0.600406039511,0.005,0.00891467065868264
"Smap2",361,141,3.44728899368478e-05,5.49578403205796e-05,80,0.657623413288425,0,0
"Zmpste24",409,54,3.90565428924397e-05,2.10476835270305e-05,58,-0.861410828908088,0,0
"Rlf",134,14,1.27960311676942e-05,5.45680684034124e-06,8,-1.09536051955589,1e-04,0.000227352058903736
"Ppt1",13201,195,0.00126060005555769,7.60055238476101e-05,1314,-4.03414887999132,0,0
"Cap1",1189,247,0.000113540903420809,9.62736635403061e-05,366,-0.235741728608458,0.01425,0.0233174190382728
"Mycl",929,26,8.87127832446858e-05,1.0134069846348e-05,221,-3.0103325318648,0,0
"Trit1",271,15,2.58785406451129e-05,5.84657875750847e-06,33,-1.97299965290459,0,0
"Ppie",512,83,4.88922981929808e-05,3.23510691248802e-05,89,-0.581084115677022,0,0
"Pabpc4",108,12,1.03132191500819e-05,4.67726300600678e-06,9,-0.994742020399389,0.0014,0.0027392161464445
"Macf1",495,47,4.7268921104542e-05,1.83192801068599e-05,87,-1.3210532442469,0,0
"Ndufs5",1711,399,0.000163388129312871,0.000155518994949725,545,-0.070768372387611,0.3428,0.40821648335952
"Akirin1",532,152,5.08021535911441e-05,5.92453314094192e-05,108,0.217837370046133,0.0876,0.122866958277254
"Mycbp",320,25,3.0557686370613e-05,9.74429792918078e-06,40,-1.55442022406863,0,0
"Rragc",502,97,4.79373704938991e-05,3.78078759652214e-05,90,-0.334587110891668,0.01565,0.025364317651633
"Utp11l",643,139,6.14018510509505e-05,5.41782964862451e-05,147,-0.177487907753441,0.13575,0.18073263334398
"Sf3a3",615,109,5.87280534935218e-05,4.24851389712282e-05,134,-0.457886261118103,0.00055,0.0011449063670412
"Inpp5b",135,149,1.28915239376023e-05,5.80760156579175e-05,44,2.08836765225453,0,0
"Mtf1",143,95,1.36554660968677e-05,3.7028332130887e-05,18,1.37563581410123,0,0
"1110065P20Rik",151,62,1.4419408256133e-05,2.41658588643683e-05,20,0.706720434556526,0.0032,0.00588667255075022
"Yrdc",344,53,3.2849512848409e-05,2.06579116098633e-05,50,-0.644240935083333,2e-04,0.000438328075709779
"Cdca8",609,22,5.81550968740728e-05,8.57498217767909e-06,133,-2.62716077145178,0,0
"Gnl2",294,238,2.80748743530007e-05,9.2765716285801e-05,79,1.68928756706466,0,0
"Snip1",183,26,1.74751768931943e-05,1.0134069846348e-05,15,-0.730607139052883,0.00285,0.00529775919732441
"Meaf6",648,134,6.18793149004913e-05,5.2229436900409e-05,135,-0.240361194376163,0.04775,0.0706212080894093
"Zc3h12a",122,41,1.16501179287962e-05,1.59806486038565e-05,16,0.42474073177108,0.10765,0.147175803542145
"Csf3r",10,18,9.54927699081656e-07,7.01589450901016e-06,4,2.03574827048399,0,0
"Mrps15",1013,149,9.67341759169717e-05,5.80760156579175e-05,246,-0.726290607632441,0,0
"Lsm10",440,128,4.20168187595928e-05,4.98908053974056e-05,84,0.242504187084912,0.08545,0.120093838503034
"Stk40",138,55,1.31780022473268e-05,2.14374554441977e-05,19,0.662254810242377,0.00505,0.00899996793501496
"Eva1b",469,424,4.47861090869296e-05,0.000165263292878906,187,1.86048781500121,0,0
"Thrap3",1021,209,9.7498118076237e-05,8.14623306879513e-05,293,-0.256360922770572,0.0117,0.0194890909090909
"Map7d1",414,101,3.95340067419805e-05,3.93669636338904e-05,75,-0.00595771855429353,0.9691,0.974711871154542
"Trappc3",598,198,5.7104676405083e-05,7.71748395991118e-05,140,0.428050074105794,2e-04,0.000438328075709779
"Adprhl2",258,88,2.46371346363067e-05,3.42999287107163e-05,39,0.461430243428253,0.01095,0.01836085076428
"Ago3",80,58,7.63942159265324e-06,2.26067711956994e-05,10,1.45019409854487,0,0
"Ago1",69,55,6.58900112366342e-06,2.14374554441977e-05,8,1.56392716062175,0,0
"Ago4",128,22,1.22230745482452e-05,8.57498217767909e-06,14,-0.465715955654589,0.0872,0.122388282828283
"Clspn",175,4,1.6711234733929e-05,1.55908766866892e-06,43,-2.79096331581998,0,0
"5730409E04Rik",81,8,7.73491436256141e-06,3.11817533733785e-06,7,-1.08478830284418,0.00305,0.00563061337466785
"Psmb2",2973,677,0.000283900004936976,0.000263875587922216,925,-0.10514076183128,0.08215,0.116003480691057
"Ncdn",97,17,9.26279868109206e-06,6.62612259184293e-06,4,-0.428402581720675,0.13615,0.181236236627814
"AU040320",88,35,8.40336375191857e-06,1.36420171008531e-05,4,0.638865482485831,0.0235,0.0368269736842105
"Zmym4",102,37,9.74026253063289e-06,1.44215609351876e-05,7,0.521919540533424,0.0516,0.0758711111111111
"Sfpq",1384,296,0.000132161993552901,0.0001153724874815,428,-0.19443235429219,0.03205,0.0489378846153846
"Zmym1",58,19,5.5385806546736e-06,7.40566642617739e-06,4,0.362384704690992,0.2846,0.347090433001755
"Gm12942",105,51,1.00267408403574e-05,1.98783677755288e-05,14,0.921002491206591,9e-04,0.00181502177068215
"Smim12",398,76,3.80061224234499e-05,2.96226657047096e-05,48,-0.349100713007477,0.01715,0.0275969021424435
"Tlr12",172,7,1.64247564242045e-05,2.72840342017062e-06,17,-2.22450861337223,0,0
"Phc2",161,66,1.53743359552147e-05,2.57249465330373e-05,18,0.7067506608523,0.0023,0.00435204266908761
"Ak2",710,324,6.77998666347975e-05,0.000126286101162183,230,0.887597221210217,0,0
"Rnf19b",190,214,1.81436262825515e-05,8.34111902737875e-05,68,2.14057012937592,0,0
"Fndc5",44,22,4.20168187595928e-06,8.57498217767909e-06,10,0.880291631938683,0.05965,0.0867891884816754
"S100pbp",138,46,1.31780022473268e-05,1.79295081896926e-05,12,0.416982664834416,0.0815,0.115163644067797
"Yars",221,35,2.11039021497046e-05,1.36420171008531e-05,27,-0.594186766091132,0.0083,0.0142088501026694
"Rbbp4",1217,305,0.000116214700978237,0.000118880434736006,364,0.0324426979645107,0.7394,0.782976984631017
"Zbtb8os",598,129,5.7104676405083e-05,5.02805773145728e-05,131,-0.180241776045638,0.15025,0.197826002842704
"Zbtb8a",212,24,2.02444672205311e-05,9.35452601201355e-06,23,-1.03682564909798,0,0
"Bsdc1",177,101,1.69022202737453e-05,3.93669636338904e-05,26,1.17303654781764,0,0
"Marcksl1",1629,4235,0.000155557722180402,0.00165068406920322,703,3.39917118134142,0,0
"Hdac1",817,163,7.80175930149713e-05,6.35328224982587e-05,202,-0.292140773900358,0.00825,0.0141319601397165
